0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,15/10/2010,Zimbabwe,Mangaung Oval,b S W Masakadza,124,126,98.41,,124,124.00,98.41
2,17/10/2010,Zimbabwe,Senwes Park,did not bat,-,-,-,,124,124.00,98.41
3,22/10/2010,Zimbabwe,Willowmoore Park,c A G Cremer b E Chigumbura,20,8,250.00,,144,72.00,107.46
4,29/10/2010,Pakistan,Sheikh Zayed Stadium,not out,12*,17,70.59,,156,78.00,103.31
5,31/10/2010,Pakistan,Sheikh Zayed Stadium,lbw b Wahab Riaz,100,119,84.03,,256,85.33,94.81
6,02/11/2010,Pakistan,Dubai International Cricket Stadium,c & b Shoaib Akhtar,4,8,50.00,,260,65.00,93.53
7,05/11/2010,Pakistan,Dubai International Cricket Stadium,not out,27*,25,108.00,,287,71.75,94.72
8,08/11/2010,Pakistan,Dubai International Cricket Stadium,run out,1,4,25.00,,288,57.60,93.81
9,12/01/2011,India,Kingsmead,c A Nehra b M M Patel,5,23,21.74,,293,48.83,88.79
10,15/01/2011,India,Wanderers Stadium,lbw b Harbhajan Singh,25,30,83.33,,318,45.43,88.33
11,18/01/2011,India,Newlands,c V Kohli b Harbhajan Singh,10,16,62.50,,328,41.00,87.23
12,15/03/2011,Ireland,Eden Gardens,b D T Johnston,46,43,106.98,,374,41.56,89.26
13,17/01/2012,Sri Lanka,Mangaung Oval,b S L Malinga,13,8,162.50,,387,38.70,90.63
14,20/01/2012,Sri Lanka,Diamond Oval,lbw b K M D N Kulasekara,1,4,25.00,,388,35.27,90.02
15,22/01/2012,Sri Lanka,Wanderers Stadium,did not bat,-,-,-,,388,35.27,90.02
16,19/01/2013,New Zealand,Boland Park,c N L McCullum b K S Williamson,29,58,50.00,,417,34.75,85.28
17,22/01/2013,New Zealand,Diamond Oval,c B J Watling b N L McCullum,79,94,84.04,,496,38.15,85.08
18,25/01/2013,New Zealand,Senwes Park,c M J Guptill b N L McCullum,25,40,62.50,,521,37.21,83.63
19,10/03/2013,Pakistan,Mangaung Oval,not out,105*,104,100.96,,626,44.71,86.11
20,15/03/2013,Pakistan,SuperSport Park,c †Kamran Akmal b Mohammad Irfan,0,1,0.00,,626,41.73,85.99
21,17/03/2013,Pakistan,Wanderers Stadium,c †Kamran Akmal b Mohammad Irfan,17,43,39.53,,643,40.19,83.40
22,21/03/2013,Pakistan,Kingsmead,b Mohammad Irfan,0,1,0.00,,643,37.82,83.29
23,24/03/2013,Pakistan,Willowmoore Park,b Mohammad Hafeez,15,20,75.00,,658,36.56,83.08
24,31/05/2013,Netherlands,VRA Ground,c Ahsan Malik b Mudassar Bukhari,82,107,76.64,,740,38.95,82.31
25,06/06/2013,India,Sophia Gardens,c S K Raina b B Kumar,6,5,120.00,,746,37.30,82.52
26,10/06/2013,Pakistan,Edgbaston,lbw b Mohammad Hafeez,20,45,44.44,,766,36.48,80.72
27,14/06/2013,West Indies,Sophia Gardens,c D M Bravo b K A Pollard,73,63,115.87,,839,38.14,82.91
28,19/06/2013,England,Kennington Oval,lbw b J M Anderson,0,5,0.00,,839,36.48,82.50
29,20/07/2013,Sri Lanka,R Premadasa Stadium,b S L Malinga,0,1,0.00,,839,34.96,82.42
30,30/10/2013,Pakistan,Sharjah Cricket Stadium,c †Umar Akmal b Mohammad Irfan,0,2,0.00,,839,33.56,82.25
31,01/11/2013,Pakistan,Dubai International Cricket Stadium,b Sohail Tanvir,4,4,100.00,,843,32.42,82.32
No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,No. of Innings Played = 29,,
