0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,107.0,2,623,14,0,2/49,44.50,45.86,5.82
England,78.0,3,443,13,1,4/57,34.08,36.00,5.68
Hong Kong,8.0,0,45,0,0,0/45,,,5.63
India,137.4,8,782,33,3,6/27,23.70,25.03,5.68
Kenya,12.0,1,51,2,0,1/19,25.50,36.00,4.25
New Zealand,16.0,0,101,1,0,1/44,101.00,96.00,6.31
South Africa,20.0,0,192,2,0,2/92,96.00,60.00,9.60
Sri Lanka,74.0,1,406,16,1,4/44,25.38,27.75,5.49
West Indies,110.0,10,481,26,2,4/29,18.50,25.38,4.37
Zimbabwe,15.0,0,97,3,0,2/82,32.33,30.00,6.47
Overall (10),577.4,25,3221,110,7,6/27,29.28,31.51,5.58
