0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,9.0,0,44,1,0,1/44,44.00,54.00,4.89
Australia,2.0,0,20,0,0,,,,10.00
Bermuda,9.0,1,36,2,0,2/12,18.00,27.00,4.00
Canada,15.0,0,78,2,0,2/46,39.00,45.00,5.20
England,3.0,0,16,3,0,3/16,5.33,6.00,5.33
Ireland,2.0,0,8,0,0,,,,4.00
Kenya,3.0,0,18,0,0,,,,6.00
Pakistan,4.0,0,27,2,0,2/27,13.50,12.00,6.75
Scotland,1.1,0,4,1,0,1/4,4.00,7.00,3.43
South Africa,4.0,0,56,0,0,,,,14.00
Zimbabwe,3.0,0,22,0,0,0/22,,,7.33
Overall (11),55.1,1,329,11,0,3/16,29.91,30.09,5.96
