0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
England and Wales,3,3,0,0,0,1,10,17,5.67,37.78,1,0
India,4,4,1,0,0,0,13,21,7.00,50.00,1,2
Pakistan,1,1,0,0,0,0,31,31,31.00,83.78,1,0
United Arab Emirates,2,2,1,0,2,0,56,107,107.00,75.89,1,2
,,,,,,,,,,,,
