0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.1,2,95,3,0,1/20,31.67,40.33,4.71
AMI Stadium,10.0,3,35,1,0,1/35,35.00,60.00,3.50
Arun Jaitley Stadium,23.0,1,129,2,0,1/26,64.50,69.00,5.61
Barabati Stadium,33.0,4,128,2,0,1/34,64.00,99.00,3.88
Basin Reserve,19.0,1,92,4,0,3/37,23.00,28.50,4.84
Bellerive Oval,10.0,0,32,0,0,0/32,,,3.20
Brabourne Stadium,5.0,0,29,1,0,1/29,29.00,30.00,5.80
Brisbane Cricket Ground,19.0,1,80,5,0,3/41,16.00,22.80,4.21
Buffalo Park,10.0,1,43,3,0,3/43,14.33,20.00,4.30
Captain Roop Singh Stadium,38.0,1,164,8,1,4/54,20.50,28.50,4.32
Carisbrook,30.0,1,156,6,0,3/46,26.00,30.00,5.20
Eden Gardens,42.0,3,154,4,0,2/26,38.50,63.00,3.67
Gaddafi Stadium,8.0,0,24,2,0,2/24,12.00,24.00,3.00
Gandhi Sports Complex Ground,10.0,0,33,5,1,5/33,6.60,12.00,3.30
Green Park,23.0,2,127,2,0,1/27,63.50,69.00,5.52
Harare Sports Club,10.0,0,43,2,0,2/43,21.50,30.00,4.30
Headingley,10.3,1,40,3,0,3/40,13.33,21.00,3.81
Indira Priyadarshini Stadium,9.0,1,61,2,0,2/61,30.50,27.00,6.78
Jawaharlal Nehru Stadium (Delhi),8.4,0,64,0,0,0/64,,,7.38
Jinnah Stadium (Gujwranwala),3.0,0,8,0,0,0/8,,,2.67
Keenan Stadium,18.4,0,106,2,0,1/34,53.00,56.00,5.68
Kingsmead,10.0,1,54,1,0,1/54,54.00,60.00,5.40
Lal Bahadur Shastri Stadium,18.0,1,67,5,1,5/35,13.40,21.60,3.72
M Chinnaswamy Stadium,25.0,1,123,4,0,2/50,30.75,37.50,4.92
MA Chidambaram Stadium,18.0,0,84,3,0,2/47,28.00,36.00,4.67
Madhavrao Scindia Cricket Ground,10.0,0,53,0,0,0/53,,,5.30
Mangaung Oval,10.0,0,35,0,0,0/35,,,3.50
McLean Park,7.0,1,28,1,0,1/28,28.00,42.00,4.00
Melbourne Cricket Ground,19.0,3,73,2,0,1/20,36.50,57.00,3.84
Nahar Singh Stadium,19.0,2,78,1,0,1/33,78.00,114.00,4.11
National Stadium (Karachi),5.0,2,5,3,0,3/5,1.67,10.00,1.00
Nehru Stadium (Guwahati),9.0,0,53,1,0,1/31,53.00,54.00,5.89
Nehru Stadium (Indore),12.0,0,56,2,0,2/41,28.00,36.00,4.67
Nehru Stadium (Margao),5.0,1,16,0,0,0/16,,,3.20
Nehru Stadium (Pune),27.0,1,103,2,0,1/27,51.50,81.00,3.81
Newlands,9.3,1,36,1,0,1/36,36.00,57.00,3.79
Punjab Cricket Association IS Bindra Stadium,10.0,0,36,1,0,1/36,36.00,60.00,3.60
R Premadasa Stadium,29.4,1,134,7,0,3/34,19.14,25.43,4.52
Reliance Stadium,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Sardar Patel Stadium,26.0,5,96,3,0,3/34,32.00,52.00,3.69
Sawai Mansingh Stadium,19.0,1,78,3,0,2/43,26.00,38.00,4.11
Sector 16 Stadium,21.0,2,84,1,0,1/28,84.00,126.00,4.00
Seddon Park,17.0,1,67,0,0,0/14,,,3.94
Sharjah Cricket Stadium,180.5,15,764,29,2,4/25,26.34,37.41,4.22
Sinhalese Sports Club Ground,5.0,0,19,2,0,2/19,9.50,15.00,3.80
St George's Park,8.0,0,30,1,0,1/30,30.00,48.00,3.75
SuperSport Park,9.0,1,31,0,0,0/31,,,3.44
Sydney Cricket Ground,27.0,1,82,6,0,3/31,13.67,27.00,3.04
Trent Bridge,11.0,0,58,3,0,3/58,19.33,22.00,5.27
Tyronne Fernando Stadium,9.0,1,38,3,0,3/38,12.67,18.00,4.22
Vidarbha Cricket Association Ground,39.0,2,185,4,0,3/47,46.25,58.50,4.74
WACA Ground,26.0,6,83,4,0,2/34,20.75,39.00,3.19
Wanderers Stadium,8.0,1,24,0,0,0/24,,,3.00
Wankhede Stadium,41.0,3,169,5,1,4/19,33.80,49.20,4.12
Overall (54),1060.0,76,4534,157,6,5/33,28.88,40.51,4.28
