0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5.0,0,28,0,0,0/28,,,5.60
Bulawayo Athletic Club,4.0,0,21,0,0,0/21,,,5.25
Castle Avenue,6.0,0,37,1,0,1/37,37.00,36.00,6.17
Civil Service Cricket Club,44.2,3,203,10,1,6/43,20.30,26.60,4.58
Darren Sammy National Cricket Stadium,13.0,1,46,3,0,2/15,15.33,26.00,3.54
Dubai International Cricket Stadium,4.0,0,41,0,0,0/41,,,10.25
Grange Cricket Club,10.0,0,72,3,0,3/72,24.00,20.00,7.20
Greater Noida Sports Complex Ground,38.0,1,196,3,0,1/28,65.33,76.00,5.16
Harare Sports Club,38.0,2,162,10,1,4/27,16.20,22.80,4.26
Headingley,12.4,0,91,0,0,0/18,,,7.18
ICC Global Cricket Academy,17.0,0,101,2,0,1/27,50.50,51.00,5.94
Old Hararians Sports Club,4.0,0,10,0,0,0/10,,,2.50
Old Trafford,10.0,0,68,3,0,3/68,22.67,20.00,6.80
Queens Sports Club,2.0,0,23,0,0,,,,11.50
Rajiv Gandhi International Cricket Stadium,13.2,0,41,3,0,2/20,13.67,26.67,3.08
Sharjah Cricket Stadium,55.2,2,315,8,1,4/31,39.38,41.50,5.69
Sheikh Zayed Stadium,37.0,0,199,6,0,2/29,33.17,37.00,5.38
Sophia Gardens,15.0,0,99,2,0,1/29,49.50,45.00,6.60
The Cooper Associates County Ground,9.0,1,55,0,0,0/55,,,6.11
The Rose Bowl,19.0,1,107,4,0,2/51,26.75,28.50,5.63
University Oval,9.0,0,53,1,0,1/53,53.00,54.00,5.89
Overall (21),365.4,11,1968,59,3,6/43,33.36,37.19,5.38
