0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,2,2,0,0,0,21*,23,,76.67,0,0
Bellerive Oval,1,0,0,0,0,0,0,0,,,0,0
Berri Oval,1,1,1,0,0,0,21*,21,,100.00,1,0
Brisbane Cricket Ground,2,2,1,0,0,0,7*,9,9.00,81.82,0,0
Eastern Oval,1,1,1,0,0,0,6*,6,,37.50,0,0
Harrup Park,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,5,3,0,0,0,1,8,12,4.00,60.00,0,0
Sydney Cricket Ground,3,1,1,0,0,0,4*,4,,133.33,0,0
WACA Ground,3,2,0,0,0,0,10,12,6.00,66.67,1,0
,,,,,,,,,,,,
