0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,139.0,6,604,15,0,3/48,40.27,55.60,4.35
Bangladesh,6.0,1,23,1,0,1/23,23.00,36.00,3.83
England,76.1,1,376,5,0,2/21,75.20,91.40,4.94
India,139.5,6,648,24,0,3/28,27.00,34.96,4.63
Kenya,9.0,1,27,1,0,1/27,27.00,54.00,3.00
New Zealand,48.3,5,212,4,0,2/39,53.00,72.75,4.37
Pakistan,217.3,11,1039,21,1,4/48,49.48,62.14,4.78
South Africa,108.2,8,504,14,0,3/20,36.00,46.43,4.65
West Indies,99.1,5,451,9,0,2/27,50.11,66.11,4.55
Zimbabwe,109.5,5,437,15,0,3/28,29.13,43.93,3.98
Overall (10),953.2,49,4321,109,1,4/48,39.64,52.48,4.53
