0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,36.0,1,166,4,0,1/24,41.50,54.00,4.61
AMI Stadium,10.0,0,38,1,0,1/38,38.00,60.00,3.80
Arnos Vale Ground,1.0,0,6,0,0,0/6,,,6.00
Barabati Stadium,3.0,0,19,0,0,,,,6.33
Bay Oval,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Bellerive Oval,16.4,3,60,3,0,1/15,20.00,33.33,3.60
Boland Park,2.0,0,17,0,0,0/17,,,8.50
Brabourne Stadium,2.0,0,11,0,0,,,,5.50
Brisbane Cricket Ground,19.3,0,93,0,0,,,,4.77
Buffalo Park,8.4,0,44,0,0,0/44,,,5.08
Diamond Oval,8.0,0,60,0,0,0/60,,,7.50
Dr YS Rajasekhara Reddy Cricket Stadium,9.0,0,34,0,0,0/34,,,3.78
Dubai International Cricket Stadium,11.0,0,54,1,0,1/38,54.00,66.00,4.91
Eden Gardens,4.0,0,28,0,0,,,,7.00
Edgbaston,5.0,0,17,0,0,0/17,,,3.40
Etihad Stadium,8.0,1,55,0,0,0/55,,,6.88
Gaddafi Stadium,12.0,2,39,1,0,1/14,39.00,72.00,3.25
Hagley Oval,14.0,0,73,3,0,2/28,24.33,28.00,5.21
Harare Sports Club,12.0,0,54,2,0,1/5,27.00,36.00,4.50
Headingley,7.0,0,58,0,0,0/29,,,8.29
JSCA International Stadium Complex,8.0,0,46,0,0,0/46,,,5.75
Kennington Oval,9.3,0,53,1,0,1/11,53.00,57.00,5.58
Kensington Oval,9.0,0,48,1,0,1/14,48.00,54.00,5.33
Lord's,6.0,0,23,1,0,1/23,23.00,36.00,3.83
Madhavrao Scindia Cricket Ground,8.0,0,56,0,0,0/7,,,7.00
Mahinda Rajapaksha International Cricket Stadium,46.0,0,237,1,0,1/25,237.00,276.00,5.15
Mangaung Oval,5.0,0,22,1,0,1/22,22.00,30.00,4.40
McLean Park,9.0,0,52,0,0,0/20,,,5.78
Melbourne Cricket Ground,17.0,0,77,2,0,2/35,38.50,51.00,4.53
National Cricket Stadium (Grenada),14.0,1,63,1,0,1/44,63.00,84.00,4.50
National Stadium (Karachi),10.0,0,41,0,0,,,,4.10
Nehru Stadium (Margao),3.0,0,16,0,0,0/16,,,5.33
Nehru Stadium (Pune),5.0,0,28,0,0,0/28,,,5.60
Old Trafford,20.0,0,95,3,0,2/46,31.67,40.00,4.75
P Sara Oval,1.0,1,0,0,0,,,,0.00
Pallekele International Cricket Stadium,65.1,2,281,13,1,4/4,21.62,30.08,4.31
Providence Stadium,6.0,0,20,0,0,0/9,,,3.33
Punjab Cricket Association IS Bindra Stadium,3.0,0,10,0,0,,,,3.33
Queen's Park Oval,11.4,1,43,3,0,1/2,14.33,23.33,3.69
Queenstown Events Centre,7.0,0,25,1,0,1/25,25.00,42.00,3.57
R Premadasa Stadium,175.3,4,860,27,1,4/52,31.85,39.00,4.90
Rajiv Gandhi International Stadium,4.0,0,10,1,0,1/10,10.00,24.00,2.50
Rangiri Dambulla International Stadium,104.4,1,492,16,1,4/29,30.75,39.25,4.70
Reliance Stadium,2.0,0,11,0,0,0/11,,,5.50
Riverside Ground,1.0,0,6,0,0,,,,6.00
Sabina Park,4.4,0,22,2,0,2/22,11.00,14.00,4.71
Sardar Patel Stadium,6.0,0,36,0,0,,,,6.00
Sawai Mansingh Stadium,7.1,0,48,1,0,1/35,48.00,43.00,6.70
Saxton Oval,10.0,1,61,0,0,,,,6.10
Seddon Park,7.0,0,27,0,0,0/27,,,3.86
Sharjah Cricket Stadium,3.0,0,22,0,0,,,,7.33
Sheikh Zayed Stadium,24.1,0,125,0,0,0/9,,,5.17
Shere Bangla National Stadium,22.0,0,113,2,0,1/16,56.50,66.00,5.14
Sinhalese Sports Club Ground,36.5,2,171,2,0,1/20,85.50,110.50,4.64
Sir Vivian Richards Stadium,5.0,1,16,0,0,0/16,,,3.20
Sophia Gardens,6.3,1,12,1,0,1/12,12.00,39.00,1.85
Sydney Cricket Ground,9.0,0,53,1,0,1/33,53.00,54.00,5.89
The Rose Bowl,4.0,0,15,0,0,0/15,,,3.75
Trent Bridge,3.0,0,21,0,0,0/21,,,7.00
University Oval,10.0,0,73,1,0,1/42,73.00,60.00,7.30
Vidarbha Cricket Association Ground,6.0,0,40,2,0,2/40,20.00,18.00,6.67
Vidarbha Cricket Association Stadium,3.0,0,16,0,0,0/16,,,5.33
VRA Ground,6.0,0,45,0,0,0/13,,,7.50
WACA Ground,16.0,0,96,0,0,,,,6.00
Wanderers Stadium,2.0,0,12,0,0,,,,6.00
Wankhede Stadium,11.0,0,51,2,0,1/24,25.50,33.00,4.64
Westpac Stadium,23.2,0,99,2,0,1/27,49.50,70.00,4.24
Zahur Ahmed Chowdhury Stadium,5.0,1,14,2,0,2/14,7.00,15.00,2.80
Overall (68),980.0,23,4778,106,3,4/4,45.08,55.47,4.88
