0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,11/11/2006,Kenya,Mombasa Sports Ground,c T Mishra b H A Varaiya,0,2,0.00,,0,0.00,0.00
2,12/11/2006,Kenya,Mombasa Sports Ground,b T M Odoyo,41,52,78.85,,41,20.50,75.93
3,14/11/2006,Kenya,Mombasa Sports Ground,c C O Obuya b J K Kamande,25,27,92.59,,66,22.00,81.48
4,27/11/2006,Canada,Senwes Park,lbw b K T Sandher,55,70,78.57,,121,30.25,80.13
5,28/11/2006,Netherlands,Senwes Park,c †J Smits b T B M de Leede,33,52,63.46,,154,30.80,75.86
6,30/11/2006,Canada,Willowmoore Park,b H Osinde,0,2,0.00,,154,25.67,75.12
7,02/12/2006,Netherlands,Willowmoore Park,not out,36*,18,200.00,,190,31.67,85.20
8,29/01/2007,Kenya,Jaffrey Sports Club Ground,c M A Ouma b P J Ongondo,4,9,44.44,,194,27.71,83.62
9,31/01/2007,Ireland,Jaffrey Sports Club Ground,c K E D Carroll b K J O'Brien,35,40,87.50,,229,28.63,84.19
10,02/02/2007,Canada,Gymkhana Club Ground,st A Bagai b G R Codrington,9,10,90.00,,238,26.44,84.40
11,04/02/2007,Netherlands,Ruaraka Sports Club Ground,c †J Smits b Mohammad Kashif,58,98,59.18,,296,29.60,77.89
12,05/02/2007,Scotland,Ruaraka Sports Club Ground,b R T Lyons,25,29,86.21,,321,29.18,78.48
13,25/02/2007,Bangladesh,Antigua Recreation Ground,c Mohammad Ashraful b Mohammad Rafique,20,45,44.44,,341,28.42,75.11
14,26/02/2007,Canada,Antigua Recreation Ground,b J M Davison,7,20,35.00,,348,26.77,73.42
15,15/03/2007,Sri Lanka,Queen's Park Oval,c D P M D Jayawardene b S L Malinga,14,18,77.78,,362,25.86,73.58
16,19/03/2007,India,Queen's Park Oval,not out,76*,105,72.38,,438,31.29,73.37
17,25/03/2007,Bangladesh,Queen's Park Oval,c Aftab Ahmed b Syed Rasel,0,4,0.00,,438,29.20,72.88
18,25/10/2007,Kenya,Gymkhana Club Ground,c A A Obanda b L N Onyango,9,21,42.86,,447,27.94,71.86
19,27/10/2007,Kenya,Gymkhana Club Ground,c S O Tikolo b T M Odoyo,0,10,0.00,,447,26.29,70.73
20,28/10/2007,Kenya,Gymkhana Club Ground,c †M A Ouma b S O Tikolo,11,35,31.43,,458,25.44,68.67
21,06/04/2009,Kenya,Senwes Park,not out,102*,152,67.11,,560,31.11,68.38
22,08/04/2009,Netherlands,Senwes Park,c †J Smits b E Schiferli,81,101,80.20,,641,33.74,69.67
No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,,
