0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Eden Gardens,5.0,0,28,1,0,1/28,28.00,30.00,5.60
Harare Sports Club,1.0,0,6,0,0,,,,6.00
MA Chidambaram Stadium,1.0,0,15,0,0,0/15,,,15.00
Pallekele International Cricket Stadium,1.0,0,14,0,0,0/14,,,14.00
R Premadasa Stadium,10.0,1,61,4,1,4/61,15.25,15.00,6.10
Sir Vivian Richards Stadium,4.0,0,26,0,0,0/26,,,6.50
Overall (6),22.0,1,150,5,1,4/61,30.00,26.40,6.82
