0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,0,0,0,0,0,0,0,,,0,0
Brisbane Cricket Ground,4,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,12,4,1,0,0,1,2,3,1.00,,3,0
Sydney Cricket Ground,13,7,2,0,0,4,9*,15,3.00,42.86,0,0
WACA Ground,2,0,0,0,0,0,0,0,,,0,0
,,,,,,,,,,,,
