0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,18.0,2,77,0,0,0/33,,,4.28
Brisbane Cricket Ground,10.0,0,31,1,0,1/31,31.00,60.00,3.10
Jawaharlal Nehru Stadium (Delhi),10.0,1,41,2,0,2/41,20.50,30.00,4.10
Melbourne Cricket Ground,31.0,1,164,3,0,1/32,54.67,62.00,5.29
Mindoo Philip Park,10.0,0,57,2,0,2/57,28.50,30.00,5.70
Nehru Stadium (Indore),10.0,0,61,3,0,3/61,20.33,20.00,6.10
P Sara Oval,8.1,0,43,2,0,2/43,21.50,24.50,5.27
Queen's Park Oval,9.0,1,28,1,0,1/28,28.00,54.00,3.11
Sabina Park,6.0,1,16,1,0,1/16,16.00,36.00,2.67
Sardar Patel Stadium,8.0,0,56,0,0,0/56,,,7.00
Sydney Cricket Ground,43.0,6,157,4,0,2/9,39.25,64.50,3.65
University Stadium,5.0,0,38,0,0,0/38,,,7.60
Overall (12),168.1,12,769,19,0,3/61,40.47,53.11,4.57
