0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,1,5,5,2.50,35.71,1,0
Arbab Niaz Stadium,1,1,0,0,0,0,25,25,25.00,40.32,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,20,20,20.00,60.61,3,0
Gaddafi Stadium,1,1,0,0,0,0,19,19,19.00,41.30,0,0
Jinnah Stadium (Gujwranwala),1,1,0,0,0,0,19,19,19.00,55.88,2,0
Melbourne Cricket Ground,3,3,0,0,0,0,33,60,20.00,43.48,0,1
P Sara Oval,3,3,0,0,0,0,21,33,11.00,62.26,3,1
Sinhalese Sports Club Ground,1,1,0,0,0,0,36,36,36.00,48.00,2,0
Sydney Cricket Ground,3,3,0,0,1,0,68,75,25.00,59.06,3,1
Tasmania Cricket Association Ground,1,1,0,0,0,0,4,4,4.00,16.67,1,0
Tyronne Fernando Stadium,1,1,0,0,0,0,9,9,9.00,18.00,0,0
WACA Ground,2,2,0,0,2,0,85,136,68.00,74.73,2,0
Overall (12),20,20,0,0,3,1,85,441,22.05,52.63,17,3
