0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
The Village,14.0,2,58,5,0,3/41,11.60,16.80,4.14
Overall (1),14.0,2,58,5,0,3/41,11.60,16.80,4.14
