0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
8,1,1,0,0,0,11*,11,,183.33,0,0
Overall,1,1,0,0,0,11*,11,,183.33,0,0
