0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Canada,16,14,0,0,3,0,84,339,24.21,55.67,9,2
India,4,4,1,0,2,1,84,187,62.33,77.92,7,0
Kenya,8,8,2,2,2,0,137*,424,70.67,78.08,8,1
Netherlands,7,7,1,0,3,0,82,296,49.33,61.92,3,3
Scotland,2,2,1,0,1,0,92*,123,123.00,73.65,1,0
South Africa,13,13,2,0,3,0,87,315,28.64,58.99,15,3
Sri Lanka,2,2,0,0,0,0,22,38,19.00,46.34,1,0
United Arab Emirates,2,2,0,0,2,0,91,143,71.50,90.51,2,0
West Indies,8,8,0,0,0,1,37,99,12.38,54.10,11,1
,,,,,,,,,,,,
