0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
New Zealand,1,1,0,0,0,0,2,2,2.00,22.22,1,0
Scotland,1,1,0,0,1,0,54,54,54.00,85.71,0,0
Overall (2),2,2,0,0,1,0,54,56,28.00,77.78,1,0
