0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,31.1,0,166,6,0,3/25,27.67,31.17,5.33
Overall,31.1,0,166,6,0,3/25,27.67,31.17,5.33
