0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Opening,16,0,0,2,1,92,344,21.50,88.89,6,0
Overall,16,0,0,2,1,92,344,21.50,88.89,6,0
