0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,20.0,1,99,1,0,1/44,99.00,120.00,4.95
Second,17.1,0,86,3,0,2/55,28.67,34.33,5.01
Overall,37.1,1,185,4,0,2/55,46.25,55.75,4.98
