0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,7.3,0,35,0,0,0/35,,,4.67
Barabati Stadium,9.0,0,53,1,0,1/53,53.00,54.00,5.89
Buffalo Park,9.0,0,74,0,0,0/74,,,8.22
Carisbrook,6.0,0,41,0,0,0/41,,,6.83
Eden Gardens,10.0,2,48,1,0,1/48,48.00,60.00,4.80
Eden Park,8.0,1,27,2,0,2/27,13.50,24.00,3.38
Green Park,5.0,0,38,0,0,0/38,,,7.60
Harare Sports Club,30.0,2,111,10,1,5/49,11.10,18.00,3.70
Headingley,4.0,0,53,1,0,1/53,53.00,24.00,13.25
Keenan Stadium,8.0,0,59,0,0,0/59,,,7.38
Kennington Oval,5.0,0,25,1,0,1/25,25.00,30.00,5.00
Lord's,8.5,0,62,0,0,0/62,,,7.02
MA Chidambaram Stadium,10.0,1,52,3,0,3/52,17.33,20.00,5.20
Mangaung Oval,10.0,1,42,2,0,2/42,21.00,30.00,4.20
McLean Park,10.0,0,44,2,0,2/44,22.00,30.00,4.40
Nehru Stadium (Kochi),9.0,0,59,0,0,0/59,,,6.56
Queens Sports Club,8.0,1,28,0,0,0/28,,,3.50
R Premadasa Stadium,20.0,1,79,3,0,3/25,26.33,40.00,3.95
St George's Park,9.0,1,66,1,0,1/66,66.00,54.00,7.33
Sydney Cricket Ground,3.2,0,36,0,0,0/36,,,10.80
Trent Bridge,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Wanderers Stadium,10.0,2,35,2,0,2/35,17.50,30.00,3.50
Westpac Stadium,8.0,1,36,2,0,2/36,18.00,24.00,4.50
Overall (23),217.4,13,1152,32,1,5/49,36.00,40.81,5.29
