0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,45.0,6,186,9,0,2/21,20.67,34.67,3.58
Second,45.0,1,178,11,1,4/34,16.18,28.73,3.38
Overall,90.0,7,364,20,1,4/34,18.20,31.40,3.48
