0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,28.0,2,116,2,0,2/26,58.00,84.00,4.14
England,8.0,1,36,0,0,0/36,,,4.50
Pakistan,56.0,3,271,6,0,3/27,45.17,56.00,4.84
West Indies,73.0,6,267,6,0,2/32,44.50,73.00,3.66
Zimbabwe,20.0,3,73,2,0,1/29,36.50,60.00,3.65
Overall (5),185.0,15,763,16,0,3/27,47.69,69.38,4.12
