0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,8.0,0,18,1,0,1/18,18.00,48.00,2.25
Second,8.0,1,31,1,0,1/31,31.00,48.00,3.88
Overall,16.0,1,49,2,0,1/18,24.50,48.00,3.06
