0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,11,8,2,0,1,0,75*,205,34.17,94.91,3,0
Bellerive Oval,4,4,0,0,0,0,28,78,19.50,80.41,2,0
Brisbane Cricket Ground,11,9,4,0,2,0,73,314,62.80,83.29,8,0
Etihad Stadium,6,5,2,0,2,0,75*,221,73.67,99.10,2,0
Marrara Cricket Ground,3,3,2,0,2,0,85,150,150.00,83.80,2,0
Melbourne Cricket Ground,13,12,3,0,4,0,75,434,48.22,77.64,11,0
Sydney Cricket Ground,17,16,4,0,2,2,65*,385,32.08,90.38,10,0
WACA Ground,9,8,3,0,2,0,78,328,65.60,86.09,3,0
,,,,,,,,,,,,
