0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bellerive Oval,3,2,1,0,0,0,4,5,5.00,71.43,1,0
Melbourne Cricket Ground,1,0,0,0,0,0,0,0,,,0,0
Sydney Cricket Ground,2,1,0,0,0,0,9,9,9.00,100.00,1,0
WACA Ground,3,1,1,0,0,0,2*,2,,,1,0
,,,,,,,,,,,,
