0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,56.5,1,282,9,0,3/38,31.33,37.89,4.96
Second,21.4,0,126,3,0,3/54,42.00,43.33,5.82
Overall,78.3,1,408,12,0,3/38,34.00,39.25,5.20
