0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,39,3,0,3/39,13.00,20.00,3.90
AMI Stadium,8.5,1,26,3,0,3/26,8.67,17.67,2.94
Arbab Niaz Stadium,9.0,0,58,2,0,2/58,29.00,27.00,6.44
Arun Jaitley Stadium,29.0,1,172,7,0,3/58,24.57,24.86,5.93
Bangabandhu National Stadium,89.0,11,403,18,0,3/18,22.39,29.67,4.53
Barabati Stadium,42.0,3,229,7,0,2/45,32.71,36.00,5.45
Barkatullah Khan Stadium,18.5,2,68,4,0,3/24,17.00,28.25,3.61
Bellerive Oval,8.0,2,39,0,0,0/39,,,4.88
Boland Park,7.0,1,15,0,0,0/15,,,2.14
Brisbane Cricket Ground,10.0,0,39,2,0,2/39,19.50,30.00,3.90
Buffalo Park,8.0,0,64,1,0,1/64,64.00,48.00,8.00
Captain Roop Singh Stadium,16.0,0,84,1,0,1/42,84.00,96.00,5.25
Civil Service Cricket Club,16.0,2,48,3,0,2/21,16.00,32.00,3.00
County Ground (Bristol),19.0,1,102,1,0,1/35,102.00,114.00,5.37
County Ground (Hove),9.0,0,57,1,0,1/57,57.00,54.00,6.33
"Cricket, Skating & Curling Club",49.0,2,278,8,0,2/47,34.75,36.75,5.67
Dr YS Rajasekhara Reddy Cricket Stadium,10.0,1,52,2,0,2/52,26.00,30.00,5.20
Eden Gardens,31.3,2,172,7,0,3/31,24.57,27.00,5.46
Eden Park,8.0,0,34,1,0,1/34,34.00,48.00,4.25
Edgbaston,19.0,3,64,3,0,2/31,21.33,38.00,3.37
Gaddafi Stadium,6.0,1,21,0,0,0/21,,,3.50
Grace Road,9.0,0,70,1,0,1/70,70.00,54.00,7.78
Green Park,24.4,0,111,8,2,4/25,13.88,18.50,4.50
Gymkhana Club Ground,31.4,3,164,4,0,2/40,41.00,47.50,5.18
Harare Sports Club,55.0,8,227,14,1,4/18,16.21,23.57,4.13
Headingley,7.0,0,58,2,0,2/58,29.00,21.00,8.29
Indira Gandhi Stadium,10.0,1,56,2,0,2/56,28.00,30.00,5.60
Indira Priyadarshini Stadium,9.0,0,63,1,0,1/63,63.00,54.00,7.00
Keenan Stadium,18.2,2,76,4,0,3/34,19.00,27.50,4.15
Kennington Oval,27.0,2,205,6,0,3/44,34.17,27.00,7.59
Kensington Oval,8.5,1,36,3,0,3/36,12.00,17.67,4.08
Kingsmead,16.1,1,79,2,0,2/47,39.50,48.50,4.89
Kinrara Academy Oval,31.2,1,140,6,0,2/22,23.33,31.33,4.47
Lal Bahadur Shastri Stadium,16.0,2,60,6,1,4/32,10.00,16.00,3.75
Lord's,8.0,0,49,0,0,0/49,,,6.13
M Chinnaswamy Stadium,35.0,3,178,5,0,2/36,35.60,42.00,5.09
MA Aziz Stadium,10.0,0,51,2,0,2/51,25.50,30.00,5.10
MA Chidambaram Stadium,19.0,1,79,7,1,4/34,11.29,16.29,4.16
Madhavrao Scindia Cricket Ground,14.4,1,89,3,0,3/26,29.67,29.33,6.07
Mangaung Oval,10.0,2,27,4,1,4/27,6.75,15.00,2.70
Melbourne Cricket Ground,27.4,1,147,7,1,6/42,21.00,23.71,5.31
Multan Cricket Stadium,7.0,0,38,1,0,1/38,38.00,42.00,5.43
Nahar Singh Stadium,16.0,0,81,0,0,0/36,,,5.06
National Stadium (Karachi),10.0,1,60,1,0,1/60,60.00,60.00,6.00
Nehru Stadium (Guwahati),18.0,1,112,1,0,1/68,112.00,108.00,6.22
Nehru Stadium (Indore),8.0,0,38,3,0,3/38,12.67,16.00,4.75
Nehru Stadium (Kochi),27.0,3,142,3,0,2/28,47.33,54.00,5.26
Nehru Stadium (Margao),23.5,2,119,2,0,2/34,59.50,71.50,4.99
Nehru Stadium (Pune),17.5,1,79,8,1,5/44,9.88,13.38,4.43
Newlands,9.0,0,71,1,0,1/71,71.00,54.00,7.89
Old Trafford,10.0,0,60,4,1,4/60,15.00,15.00,6.00
Punjab Cricket Association IS Bindra Stadium,23.0,2,112,6,0,3/41,18.67,23.00,4.87
Queen's Park Oval,58.0,4,227,10,0,3/33,22.70,34.80,3.91
Queens Sports Club,36.1,1,188,7,0,3/42,26.86,31.00,5.20
Queenstown Events Centre,4.0,0,26,0,0,0/26,,,6.50
R Premadasa Stadium,39.0,1,216,11,1,4/53,19.64,21.27,5.54
Rajiv Gandhi International Stadium,9.5,1,55,2,0,2/55,27.50,29.50,5.59
Rawalpindi Cricket Stadium,10.0,0,52,2,0,2/52,26.00,30.00,5.20
Reliance Stadium,37.3,1,205,5,0,2/40,41.00,45.00,5.47
Riverside Ground,0.3,0,0,0,0,,,,0.00
Sabina Park,19.0,2,63,4,0,2/25,15.75,28.50,3.32
Sardar Patel Stadium,19.2,1,111,4,0,2/52,27.75,29.00,5.74
Sawai Mansingh Stadium,23.0,1,169,3,0,2/62,56.33,46.00,7.35
Sharjah Cricket Stadium,160.5,9,802,23,1,4/35,34.87,41.96,4.99
Sheikh Zayed Stadium,18.0,1,63,3,0,2/33,21.00,36.00,3.50
Sinhalese Sports Club Ground,14.0,0,77,3,0,3/38,25.67,28.00,5.50
St George's Park,5.0,0,33,0,0,0/33,,,6.60
SuperSport Park,8.2,0,40,2,0,2/40,20.00,25.00,4.80
Sydney Cricket Ground,7.0,1,47,0,0,0/47,,,6.71
The Rose Bowl,20.0,1,107,1,0,1/42,107.00,120.00,5.35
Titwood,9.0,0,54,2,0,2/54,27.00,27.00,6.00
Vidarbha Cricket Association Ground,26.0,1,156,4,0,3/14,39.00,39.00,6.00
VRA Ground,7.0,0,40,1,0,1/40,40.00,42.00,5.71
WACA Ground,27.0,1,155,3,0,2/56,51.67,54.00,5.74
Wanderers Stadium,10.0,0,45,1,0,1/45,45.00,60.00,4.50
Wankhede Stadium,21.0,1,117,4,1,4/37,29.25,31.50,5.57
Warner Park,10.0,1,32,2,0,2/32,16.00,30.00,3.20
Overall (77),1580.4,100,8021,288,12,6/42,27.85,32.93,5.07
