0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,2,64,3,0,2/42,21.33,40.00,3.20
County Ground (Chelmsford),11.0,1,31,1,0,1/31,31.00,66.00,2.82
County Ground (Southampton),12.0,0,33,2,0,2/33,16.50,36.00,2.75
Jawaharlal Nehru Stadium (Delhi),9.5,1,44,3,0,3/44,14.67,19.67,4.47
Lord's,12.0,0,60,1,0,1/60,60.00,72.00,5.00
Melbourne Cricket Ground,20.0,2,70,0,0,0/31,,,3.50
Mindoo Philip Park,10.0,0,31,1,0,1/31,31.00,60.00,3.10
P Sara Oval,18.0,1,89,4,0,3/27,22.25,27.00,4.94
Sabina Park,10.0,2,31,0,0,0/31,,,3.10
Sardar Patel Stadium,10.0,2,40,2,0,2/40,20.00,30.00,4.00
Trent Bridge,12.0,1,48,2,0,2/48,24.00,36.00,4.00
University Stadium,8.0,0,33,4,1,4/33,8.25,12.00,4.13
Overall (12),152.5,12,574,23,1,4/33,24.96,39.87,3.76
