0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,31/01/1983,New Zealand,Adelaide Oval,4,4,4.00,2/42,2,21.00,1,1,,,,26 years 129 days
2.0,13/04/1983,Sri Lanka,P Sara Oval,27,31,15.50,3/27,5,13.80,1,2,,,,26 years 201 days
3.0,16/04/1983,Sri Lanka,P Sara Oval,-,31,15.50,1/62,6,21.83,,2,,,,26 years 204 days
4.0,29/04/1983,Sri Lanka,Sinhalese Sports Club Ground,-,31,15.50,,6,21.83,,2,,,,26 years 217 days
5.0,13/06/1983,India,Trent Bridge,11,42,14.00,2/48,8,22.38,1,3,,,,26 years 262 days
6.0,16/06/1983,Zimbabwe,County Ground (Southampton),5*,47,15.67,2/33,10,21.20,,3,,,,26 years 265 days
7.0,18/06/1983,West Indies,Lord's,0*,47,15.67,1/60,11,24.73,,3,,,,26 years 267 days
8.0,20/06/1983,India,County Ground (Chelmsford),8,55,13.75,1/31,12,25.25,1,4,,,,26 years 269 days
9.0,30/01/1984,Pakistan,Adelaide Oval,3,58,11.60,1/22,13,25.00,2,6,,,,27 years 128 days
10.0,11/02/1984,West Indies,Melbourne Cricket Ground,6,64,10.67,0/31,13,27.38,2,8,,,,27 years 140 days
11.0,12/02/1984,West Indies,Melbourne Cricket Ground,1*,65,10.83,0/39,13,30.38,,8,,,,27 years 141 days
12.0,19/04/1984,West Indies,Mindoo Philip Park,0,65,9.29,1/31,14,30.43,1,9,,,,27 years 208 days
13.0,26/04/1984,West Indies,Sabina Park,1*,66,9.43,0/31,14,32.64,,9,,,,27 years 215 days
14.0,28/09/1984,India,Jawaharlal Nehru Stadium (Delhi),6,72,9.00,3/44,17,29.47,,9,,,,28 years 5 days
15.0,01/10/1984,India,University Stadium,-,72,9.00,4/33,21,25.43,1,10,,,,28 years 8 days
16.0,05/10/1984,India,Sardar Patel Stadium,-,72,9.00,2/40,23,24.96,,10,,,,28 years 12 days
