0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,30.0,2,111,7,1,4/24,15.86,25.71,3.70
Arun Jaitley Stadium,10.0,1,38,2,0,2/38,19.00,30.00,3.80
Bellerive Oval,27.0,3,183,4,0,3/42,45.75,40.50,6.78
Brisbane Cricket Ground,8.4,0,33,3,0,3/33,11.00,17.33,3.81
Civil Service Cricket Club,8.0,0,30,3,0,2/19,10.00,16.00,3.75
Eden Gardens,10.0,1,34,1,0,1/34,34.00,60.00,3.40
Eden Park,15.1,0,105,4,0,2/38,26.25,22.75,6.92
Edgbaston,24.0,1,156,2,0,1/34,78.00,72.00,6.50
Headingley,10.0,0,49,4,1,4/49,12.25,15.00,4.90
Holkar Cricket Stadium,10.0,0,54,2,0,2/54,27.00,30.00,5.40
JSCA International Stadium Complex,8.2,1,37,3,0,3/37,12.33,16.67,4.44
Kennington Oval,25.5,1,115,4,0,2/38,28.75,38.75,4.45
Kingsmead,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Lord's,32.3,2,164,6,1,4/56,27.33,32.50,5.05
M Chinnaswamy Stadium,10.0,0,59,1,0,1/59,59.00,60.00,5.90
MA Chidambaram Stadium,10.0,1,44,0,0,0/44,,,4.40
Manuka Oval,10.0,0,41,4,1,4/41,10.25,15.00,4.10
Melbourne Cricket Ground,45.1,1,250,6,0,2/26,41.67,45.17,5.54
Old Trafford,25.0,1,149,3,0,2/50,49.67,50.00,5.96
Optus Stadium,6.0,2,18,0,0,0/18,,,3.00
Punjab Cricket Association IS Bindra Stadium,10.0,0,70,5,1,5/70,14.00,12.00,7.00
Rajiv Gandhi International Stadium,10.0,0,46,0,0,0/46,,,4.60
Seddon Park,10.0,0,47,1,0,1/47,47.00,60.00,4.70
Sheikh Zayed Stadium,8.0,1,23,3,0,3/23,7.67,16.00,2.88
Sophia Gardens,8.2,0,40,3,0,3/40,13.33,16.67,4.80
St George's Park,10.0,1,73,1,0,1/73,73.00,60.00,7.30
SuperSport Park,3.0,0,28,3,0,3/28,9.33,6.00,9.33
Sydney Cricket Ground,45.0,2,270,8,0,3/54,33.75,33.75,6.00
The Cooper Associates County Ground,10.0,0,33,3,0,3/33,11.00,20.00,3.30
The Rose Bowl,9.3,1,48,2,0,2/48,24.00,28.50,5.05
Trent Bridge,20.0,4,106,2,0,2/41,53.00,60.00,5.30
Vidarbha Cricket Association Stadium,16.0,3,58,4,1,4/29,14.50,24.00,3.63
WACA Ground,10.0,1,42,1,0,1/42,42.00,60.00,4.20
Overall (33),505.3,30,2603,96,6,5/70,27.11,31.59,5.15
