0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Basin Reserve,4.0,0,22,0,0,,,,5.50
Dubai International Cricket Stadium,5.0,0,26,2,0,2/26,13.00,15.00,5.20
Eden Park,7.0,0,37,2,0,2/37,18.50,21.00,5.29
Harare Sports Club,4.0,0,22,0,0,,,,5.50
Headingley,3.0,0,27,0,0,0/27,,,9.00
R Premadasa Stadium,2.0,0,13,0,0,,,,6.50
Sharjah Cricket Stadium,8.0,0,35,0,0,,,,4.38
Sheikh Zayed Stadium,2.0,0,14,0,0,,,,7.00
Shere Bangla National Stadium,7.0,0,44,0,0,0/7,,,6.29
Trent Bridge,1.0,0,20,0,0,0/20,,,20.00
Overall (10),43.0,0,260,4,0,2/26,65.00,64.50,6.05
