0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,3,3,1,0,3,0,74,192,96.00,94.12,2,0
Eden Gardens,2,2,0,0,1,0,57,61,30.50,80.26,1,0
Green Park,2,2,0,0,0,0,16,21,10.50,42.86,0,0
Keenan Stadium,1,1,0,0,0,0,9,9,9.00,69.23,0,0
Lal Bahadur Shastri Stadium,2,2,1,0,0,0,41,61,61.00,55.96,1,0
M Chinnaswamy Stadium,1,1,0,0,1,0,57,57,57.00,61.96,0,0
Madhavrao Scindia Cricket Ground,1,1,0,1,0,0,102,102,102.00,85.00,1,0
Moti Bagh Stadium,1,1,0,0,0,0,22,22,22.00,78.57,1,0
Nehru Stadium (Guwahati),1,1,0,0,0,0,2,2,2.00,100.00,0,0
Nehru Stadium (Indore),1,1,0,0,0,0,5,5,5.00,22.73,1,0
Nehru Stadium (Pune),1,1,0,0,0,0,27,27,27.00,43.55,0,0
Sardar Patel Stadium,2,2,0,0,0,0,17,28,14.00,35.44,2,0
Sawai Mansingh Stadium,1,1,0,0,1,0,64,64,64.00,120.75,0,0
Sher-I-Kashmir Stadium,1,1,0,0,0,0,1,1,1.00,14.29,1,0
University Stadium,1,1,0,0,0,0,8,8,8.00,44.44,0,0
Vidarbha Cricket Association Ground,1,1,0,0,0,0,10,10,10.00,76.92,0,0
Wankhede Stadium,2,2,0,0,0,0,39,68,34.00,82.93,0,0
,,,,,,,,,,,,
