0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bayuemas Oval,10.0,1,30,3,0,3/30,10.00,20.00,3.00
Castle Avenue,7.0,1,18,2,0,2/18,9.00,21.00,2.57
Darren Sammy National Cricket Stadium,16.0,0,43,0,0,0/15,,,2.69
Greater Noida Sports Complex Ground,38.0,1,202,2,0,2/57,101.00,114.00,5.32
Harare Sports Club,27.0,3,98,6,0,3/20,16.33,27.00,3.63
Khan Shaheb Osman Ali Stadium,15.0,1,46,1,0,1/22,46.00,90.00,3.07
Kinrara Academy Oval,8.0,0,50,1,0,1/50,50.00,48.00,6.25
Queens Sports Club,45.0,6,185,9,0,3/41,20.56,30.00,4.11
Sharjah Cricket Stadium,85.4,8,301,15,1,4/17,20.07,34.27,3.51
Shere Bangla National Stadium,7.0,1,43,1,0,1/43,43.00,42.00,6.14
Overall (10),258.4,22,1016,40,1,4/17,25.40,38.80,3.93
