0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,7.0,0,24,0,0,0/24,,,3.43
Hong Kong,10.0,1,30,3,0,3/30,10.00,20.00,3.00
Ireland,45.0,2,220,4,0,2/18,55.00,67.50,4.89
Kenya,16.0,3,35,4,0,3/19,8.75,24.00,2.19
Pakistan,12.0,1,44,1,0,1/22,44.00,72.00,3.67
Scotland,18.0,0,72,0,0,0/29,,,4.00
Sri Lanka,7.0,1,43,1,0,1/43,43.00,42.00,6.14
United Arab Emirates,8.0,0,50,1,0,1/50,50.00,48.00,6.25
West Indies,16.0,0,43,0,0,0/15,,,2.69
Zimbabwe,119.4,14,455,26,1,4/17,17.50,27.62,3.80
Overall (10),258.4,22,1016,40,1,4/17,25.40,38.80,3.93
