0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,03/01/1990,Australia,Melbourne Cricket Ground,not out,7*,13,53.85,,7,,53.85
2,13/02/1990,Australia,Sydney Cricket Ground,did not bat,-,-,-,,7,,53.85
3,15/02/1990,Sri Lanka,Bellerive Oval,did not bat,-,-,-,,7,,53.85
4,17/02/1990,Sri Lanka,Adelaide Oval,did not bat,-,-,-,,7,,53.85
5,23/02/1990,Australia,Melbourne Cricket Ground,not out,3*,4,75.00,,10,,58.82
6,25/02/1990,Australia,Sydney Cricket Ground,c G D Campbell b S P O'Donnell,4,8,50.00,,14,14.00,56.00
No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,,
