0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,29.0,1,150,4,0,2/49,37.50,43.50,5.17
Arun Jaitley Stadium,26.2,0,134,4,0,2/50,33.50,39.50,5.09
Barabati Stadium,14.2,3,57,4,0,2/24,14.25,21.50,3.98
Barsapara Cricket Stadium,10.0,0,64,0,0,0/64,,,6.40
Bellerive Oval,8.0,0,56,0,0,0/56,,,7.00
Brisbane Cricket Ground,31.0,0,220,2,0,1/58,110.00,93.00,7.10
Dr YS Rajasekhara Reddy Cricket Stadium,24.0,0,144,5,0,3/38,28.80,28.80,6.00
Eden Gardens,8.0,0,38,2,0,2/38,19.00,24.00,4.75
Eden Park,9.5,1,43,3,0,3/43,14.33,19.67,4.37
Edgbaston,16.2,1,69,4,0,3/30,17.25,24.50,4.22
Green Park,10.0,0,71,2,0,2/71,35.50,30.00,7.10
Harare Sports Club,4.0,0,20,0,0,0/20,,,5.00
Headingley,6.0,0,46,1,0,1/46,46.00,36.00,7.67
Himachal Pradesh Cricket Association Stadium,17.0,0,75,4,0,2/31,18.75,25.50,4.41
Holkar Cricket Stadium,8.0,0,52,1,0,1/52,52.00,48.00,6.50
JSCA International Stadium Complex,10.0,1,60,1,0,1/60,60.00,60.00,6.00
Kennington Oval,18.4,0,121,1,0,1/54,121.00,112.00,6.48
Kingsmead,6.0,0,45,0,0,0/45,,,7.50
Lord's,10.0,0,63,1,0,1/63,63.00,60.00,6.30
M Chinnaswamy Stadium,10.0,0,71,4,1,4/71,17.75,15.00,7.10
Maharashtra Cricket Association Stadium,7.0,0,63,1,0,1/63,63.00,42.00,9.00
Mahinda Rajapaksha International Cricket Stadium,14.0,0,114,2,0,2/76,57.00,42.00,8.14
Manuka Oval,10.0,1,67,3,0,3/67,22.33,20.00,6.70
Melbourne Cricket Ground,34.5,2,188,8,1,4/31,23.50,26.13,5.40
Punjab Cricket Association IS Bindra Stadium,20.0,0,146,3,0,3/75,48.67,40.00,7.30
Queen's Park Oval,18.4,1,96,4,0,3/32,24.00,28.00,5.14
Queens Sports Club,18.0,1,109,1,0,1/61,109.00,108.00,6.06
Rajiv Gandhi International Stadium,14.0,0,85,6,1,4/53,14.17,14.00,6.07
Sabina Park,27.4,3,160,6,0,3/43,26.67,27.67,5.78
Sardar Patel Stadium,19.0,2,129,3,0,2/54,43.00,38.00,6.79
Seddon Park,4.0,0,34,1,0,1/34,34.00,24.00,8.50
Shere Bangla National Stadium,26.0,0,171,5,0,3/48,34.20,31.20,6.58
Sir Vivian Richards Stadium,17.0,1,68,4,0,3/36,17.00,25.50,4.00
Sophia Gardens,18.0,2,105,2,0,2/75,52.50,54.00,5.83
SuperSport Park,9.0,0,57,1,0,1/57,57.00,54.00,6.33
Sydney Cricket Ground,23.0,0,193,7,1,4/72,27.57,19.71,8.39
Trent Bridge,9.5,0,70,2,0,2/70,35.00,29.50,7.12
WACA Ground,26.3,3,111,4,0,2/15,27.75,39.75,4.19
Overall (38),593.0,23,3565,106,4,4/31,33.63,33.57,6.01
