0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,29.0,1,169,4,0,3/72,42.25,43.50,5.83
Barabati Stadium,6.2,0,32,2,0,2/32,16.00,19.00,5.05
Brisbane Cricket Ground,19.0,1,97,2,0,1/44,48.50,57.00,5.11
Captain Roop Singh Stadium,8.0,0,60,2,0,2/60,30.00,24.00,7.50
City Oval,0.1,0,0,0,0,,,,0.00
County Ground (Bristol),7.0,0,28,0,0,0/28,,,4.00
Darren Sammy National Cricket Stadium,8.3,2,30,3,0,3/21,10.00,17.00,3.53
Dr YS Rajasekhara Reddy Cricket Stadium,20.0,1,129,6,1,4/72,21.50,20.00,6.45
Eden Gardens,19.0,1,133,4,0,2/65,33.25,28.50,7.00
Eden Park,20.0,4,47,3,0,2/16,15.67,40.00,2.35
Edgbaston,20.0,2,73,3,0,2/28,24.33,40.00,3.65
Harare Sports Club,55.0,4,269,6,0,2/33,44.83,55.00,4.89
Keenan Stadium,19.0,1,107,5,0,3/57,21.40,22.80,5.63
Kennington Oval,15.0,0,57,2,0,1/28,28.50,45.00,3.80
Kingsmead,35.0,4,158,10,1,6/23,15.80,21.00,4.51
Lord's,17.2,1,92,4,0,3/26,23.00,26.00,5.31
M Chinnaswamy Stadium,19.0,1,150,2,0,2/70,75.00,57.00,7.89
MA Chidambaram Stadium,5.0,0,34,2,0,2/34,17.00,15.00,6.80
Madhavrao Scindia Cricket Ground,20.0,0,137,2,0,1/56,68.50,60.00,6.85
McLean Park,8.0,0,42,0,0,0/42,,,5.25
National Stadium (Karachi),10.0,0,58,1,0,1/58,58.00,60.00,5.80
Nehru Stadium (Guwahati),12.0,0,65,1,0,1/44,65.00,72.00,5.42
Nehru Stadium (Kochi),6.0,2,22,1,0,1/22,22.00,36.00,3.67
Newlands,17.0,2,72,0,0,0/30,,,4.24
Punjab Cricket Association IS Bindra Stadium,18.0,0,70,5,0,3/37,14.00,21.60,3.89
Queen's Park Oval,5.2,0,25,2,0,2/25,12.50,16.00,4.69
Queens Sports Club,18.0,3,53,2,0,2/22,26.50,54.00,2.94
Queenstown Events Centre,10.0,1,37,0,0,0/37,,,3.70
R Premadasa Stadium,113.5,2,618,18,1,6/59,34.33,37.94,5.43
Rajiv Gandhi International Stadium,10.0,0,79,1,0,1/79,79.00,60.00,7.90
Rangiri Dambulla International Stadium,91.0,6,400,18,2,4/40,22.22,30.33,4.40
Rawalpindi Cricket Stadium,10.0,0,44,3,0,3/44,14.67,20.00,4.40
Reliance Stadium,18.0,1,96,2,0,2/58,48.00,54.00,5.33
Riverside Ground,6.0,0,21,0,0,0/21,,,3.50
Sabina Park,11.1,1,85,3,0,3/49,28.33,22.33,7.61
Sardar Patel Stadium,14.0,0,128,0,0,0/53,,,9.14
Sawai Mansingh Stadium,19.0,1,112,1,0,1/67,112.00,114.00,5.89
Seddon Park,5.0,0,28,0,0,0/28,,,5.60
Shere Bangla National Stadium,25.2,1,159,4,0,2/58,39.75,38.00,6.28
Sinhalese Sports Club Ground,26.5,1,91,7,0,3/30,13.00,23.00,3.39
St George's Park,6.0,0,27,1,0,1/27,27.00,36.00,4.50
SuperSport Park,43.0,5,210,9,1,4/55,23.33,28.67,4.88
Sydney Cricket Ground,10.0,0,63,2,0,2/63,31.50,30.00,6.30
The Rose Bowl,7.0,1,17,0,0,0/17,,,2.43
Trent Bridge,6.0,0,23,0,0,0/23,,,3.83
Vidarbha Cricket Association Ground,10.0,0,67,0,0,0/67,,,6.70
Vidarbha Cricket Association Stadium,25.4,0,179,2,0,1/40,89.50,77.00,6.97
VRA Ground,6.0,0,44,1,0,1/44,44.00,36.00,7.33
WACA Ground,7.0,1,39,1,0,1/39,39.00,42.00,5.57
Wanderers Stadium,32.0,3,167,8,1,4/35,20.88,24.00,5.22
Westpac Stadium,9.0,1,38,2,0,2/38,19.00,27.00,4.22
Overall (51),958.3,55,4981,157,7,6/23,31.73,36.63,5.20
