0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Barabati Stadium,8.0,0,39,1,0,1/39,39.00,48.00,4.88
Eden Gardens,10.0,0,53,1,0,1/53,53.00,60.00,5.30
Green Park,5.4,0,45,0,0,0/45,,,7.94
Harare Sports Club,30.0,0,124,4,0,2/38,31.00,45.00,4.13
MA Chidambaram Stadium,10.0,0,47,2,0,2/47,23.50,30.00,4.70
Old Trafford,10.0,2,34,1,0,1/34,34.00,60.00,3.40
Queens Sports Club,8.3,0,43,3,0,3/43,14.33,17.00,5.06
R Premadasa Stadium,6.0,0,18,1,0,1/18,18.00,36.00,3.00
Overall (8),88.1,2,403,13,0,3/43,31.00,40.69,4.57
