0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Barabati Stadium,1,0,0,0,0,0,0,0,,,0,0
Eden Gardens,1,1,0,0,0,0,3,3,3.00,60.00,0,0
Nahar Singh Stadium,1,1,0,0,1,0,51,51,51.00,92.73,1,0
R Premadasa Stadium,3,2,0,0,0,0,21,22,11.00,84.62,0,0
Sawai Mansingh Stadium,1,1,1,0,0,0,15*,15,,78.95,1,0
Sharjah Cricket Stadium,4,3,0,0,0,0,44,52,17.33,89.66,0,0
Sinhalese Sports Club Ground,1,1,1,0,0,0,4*,4,,50.00,1,0
Wankhede Stadium,1,1,1,0,0,0,11*,11,,91.67,1,0
Overall (8),13,10,3,0,1,0,51,158,22.57,86.34,4,0
