0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,1,1,0,0,0,1,0,0,0.00,,0,0
Bangladesh,1,1,1,0,0,0,13*,13,,130.00,2,0
England and Wales,14,14,0,0,1,3,65,184,13.14,106.98,15,2
India,3,3,0,0,0,1,6,7,2.33,41.18,4,0
Ireland,4,4,0,0,0,0,37,101,25.25,113.48,3,2
New Zealand,44,34,8,1,2,2,170*,819,31.50,116.50,61,4
South Africa,3,2,0,0,0,0,1,2,1.00,28.57,1,0
Sri Lanka,3,2,0,0,0,0,49,72,36.00,130.91,4,0
United Arab Emirates,5,4,0,0,0,0,41,116,29.00,104.50,8,1
West Indies,4,2,0,0,1,0,64,76,38.00,205.41,5,2
Zimbabwe,3,1,0,0,0,0,7,7,7.00,46.67,2,1
,,,,,,,,,,,,
