0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,1,0,0,0,0,0,0,0,,,1,0
Australia,7,7,0,0,1,1,65,125,17.86,100.81,6,0
Bangladesh,8,7,1,0,0,0,35,107,17.83,93.86,11,2
England,11,10,0,0,0,3,33,82,8.20,98.80,11,2
India,8,7,2,0,0,1,38,104,20.80,148.57,14,0
Ireland,2,2,0,0,0,0,37,72,36.00,126.32,2,2
Pakistan,9,7,0,0,0,1,41,141,20.14,100.71,15,1
Scotland,1,1,0,0,0,0,12,12,12.00,120.00,1,1
South Africa,9,7,1,0,2,0,99,197,32.83,98.01,9,0
Sri Lanka,17,12,4,1,0,1,170*,431,53.88,135.11,26,1
West Indies,9,7,1,0,1,0,64,119,19.83,136.78,7,2
Zimbabwe,3,1,0,0,0,0,7,7,7.00,46.67,2,1
Overall (12),85,68,9,1,4,7,170*,1397,23.68,114.51,105,12
