0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,8,4,1,0,0,0,32,37,12.33,57.81,4,0
Bellerive Oval,4,2,2,0,0,0,6*,9,,180.00,1,0
Brisbane Cricket Ground,1,1,1,0,0,0,14*,14,,93.33,0,0
Cazaly's Stadium,2,0,0,0,0,0,0,0,,,0,0
Etihad Stadium,4,1,1,0,0,0,20*,20,,86.96,0,0
Marrara Cricket Ground,1,1,1,0,0,0,4*,4,,133.33,2,0
Melbourne Cricket Ground,7,5,1,0,1,1,71*,106,26.50,82.17,3,0
Sydney Cricket Ground,12,6,3,0,0,0,41*,113,37.67,74.34,1,0
WACA Ground,4,2,0,0,0,0,10,15,7.50,65.22,1,0
,,,,,,,,,,,,
