0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,70.3,2,289,12,0,2/16,24.08,35.25,4.10
AMI Stadium,10.0,0,49,0,0,0/49,,,4.90
Bellerive Oval,32.0,1,168,8,0,3/49,21.00,24.00,5.25
Brabourne Stadium,7.0,1,28,1,0,1/11,28.00,42.00,4.00
Brisbane Cricket Ground,10.0,1,38,2,0,2/38,19.00,30.00,3.80
Captain Roop Singh Stadium,10.0,0,47,0,0,0/47,,,4.70
Cazaly's Stadium,20.0,0,58,3,0,3/31,19.33,40.00,2.90
County Ground (Bristol),10.0,1,42,3,0,3/42,14.00,20.00,4.20
Darren Sammy National Cricket Stadium,20.0,2,77,1,0,1/24,77.00,120.00,3.85
Eden Park,14.5,0,103,3,0,3/45,34.33,29.67,6.94
Etihad Stadium,34.0,0,154,4,0,3/32,38.50,51.00,4.53
Harare Sports Club,16.5,1,93,5,0,3/37,18.60,20.20,5.52
Headingley,6.0,0,30,1,0,1/30,30.00,36.00,5.00
Kensington Oval,9.0,2,28,2,0,1/9,14.00,27.00,3.11
Khan Shaheb Osman Ali Stadium,15.0,0,51,6,0,3/17,8.50,15.00,3.40
Kingsmead,10.0,1,31,1,0,1/31,31.00,60.00,3.10
Kinrara Academy Oval,10.0,0,48,2,0,2/48,24.00,30.00,4.80
Lord's,6.0,0,25,1,0,1/25,25.00,36.00,4.17
M Chinnaswamy Stadium,10.0,0,45,0,0,,,,4.50
Marrara Cricket Ground,10.0,0,32,2,0,2/32,16.00,30.00,3.20
McLean Park,10.0,0,53,0,0,0/53,,,5.30
Melbourne Cricket Ground,54.3,3,210,10,1,5/32,21.00,32.70,3.85
Nahar Singh Stadium,8.0,1,23,1,0,1/23,23.00,48.00,2.88
National Cricket Stadium (Grenada),36.5,2,146,6,1,4/29,24.33,36.83,3.96
Nehru Stadium (Guwahati),18.0,0,81,3,0,2/39,27.00,36.00,4.50
Nehru Stadium (Indore),7.1,0,37,0,0,0/37,,,5.16
Nehru Stadium (Kochi),9.3,0,40,3,0,3/40,13.33,19.00,4.21
Newlands,9.0,1,48,2,0,2/48,24.00,27.00,5.33
Old Trafford,9.0,1,29,3,0,3/29,9.67,18.00,3.22
Punjab Cricket Association IS Bindra Stadium,2.0,0,12,0,0,0/12,,,6.00
Queen's Park Oval,9.0,1,41,0,0,0/41,,,4.56
Queens Sports Club,8.0,0,46,3,0,3/46,15.33,16.00,5.75
R Premadasa Stadium,25.4,2,99,4,0,2/32,24.75,38.50,3.86
Rajiv Gandhi International Stadium,9.0,0,46,3,0,3/46,15.33,18.00,5.11
Rangiri Dambulla International Stadium,19.3,2,76,5,1,5/41,15.20,23.40,3.90
Reliance Stadium,9.0,1,28,1,0,1/28,28.00,54.00,3.11
Riverside Ground,6.0,0,19,2,0,2/19,9.50,18.00,3.17
Sabina Park,10.0,3,27,1,0,1/27,27.00,60.00,2.70
Sector 16 Stadium,9.0,0,46,0,0,0/46,,,5.11
Seddon Park,7.0,0,40,0,0,0/40,,,5.71
Sinhalese Sports Club Ground,12.0,0,77,1,0,1/44,77.00,72.00,6.42
Sir Vivian Richards Stadium,25.0,0,112,4,0,3/56,28.00,37.50,4.48
Sophia Gardens,9.0,0,52,1,0,1/52,52.00,54.00,5.78
St George's Park,26.0,2,81,2,0,2/30,40.50,78.00,3.12
SuperSport Park,21.4,1,91,4,0,2/45,22.75,32.50,4.20
Sydney Cricket Ground,86.0,1,477,12,0,3/45,39.75,43.00,5.55
Vidarbha Cricket Association Ground,10.0,0,49,4,1,4/49,12.25,15.00,4.90
VRA Ground,7.0,0,43,1,0,1/43,43.00,42.00,6.14
WACA Ground,40.0,1,205,4,0,2/41,51.25,60.00,5.13
Wanderers Stadium,20.0,0,115,4,0,3/54,28.75,30.00,5.75
Wankhede Stadium,13.2,0,68,1,0,1/28,68.00,80.00,5.10
Warner Park,22.0,1,104,8,1,4/27,13.00,16.50,4.73
Westpac Stadium,18.0,0,94,3,0,2/34,31.33,36.00,5.22
Zahur Ahmed Chowdhury Stadium,10.0,1,37,3,0,3/37,12.33,20.00,3.70
Overall (54),927.2,36,4188,156,5,5/32,26.85,35.67,4.52
