0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,15.0,1,74,1,0,1/29,74.00,90.00,4.93
India,48.0,0,215,7,0,2/31,30.71,41.14,4.48
New Zealand,28.0,2,133,4,0,2/27,33.25,42.00,4.75
Pakistan,41.5,2,143,11,1,4/37,13.00,22.82,3.42
Scotland,6.0,1,25,1,0,1/25,25.00,36.00,4.17
South Africa,29.0,1,130,4,0,2/19,32.50,43.50,4.48
Sri Lanka,41.1,2,190,8,1,5/33,23.75,30.88,4.62
West Indies,71.2,3,327,12,0,3/39,27.25,35.67,4.58
Zimbabwe,4.0,2,8,0,0,0/8,,,2.00
Overall (9),284.2,14,1245,48,2,5/33,25.94,35.54,4.38
