0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,10,9,3,0,0,0,48*,171,28.50,87.69,6,2
England and Wales,10,8,1,0,0,1,24*,80,11.43,40.20,12,2
India,14,3,3,0,0,0,18*,32,,55.17,7,5
New Zealand,3,3,1,0,0,0,10*,20,10.00,51.28,1,0
Pakistan,7,5,3,0,0,1,27*,49,24.50,53.26,0,0
United Arab Emirates,2,1,1,0,0,0,5*,5,,62.50,0,0
West Indies,3,2,1,0,0,0,13*,16,16.00,64.00,1,0
,,,,,,,,,,,,
