0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,06/04/2003,Sri Lanka,Sharjah Cricket Stadium,0,0,0.00,0/26,0,,,0,,,,21 years 106 days
2.0,26/02/2006,Zimbabwe,Queens Sports Club,-,0,0.00,1/51,1,77.00,,0,,,,24 years 68 days
3.0,01/03/2006,Zimbabwe,Harare Sports Club,1*,1,1.00,0/25,1,102.00,,0,,,,24 years 71 days
4.0,03/03/2006,Zimbabwe,Harare Sports Club,8*,9,9.00,0/24,1,126.00,,0,,,,24 years 73 days
5.0,17/03/2006,Bangladesh,Shaheed Chandu Stadium,8*,17,17.00,0/22,1,148.00,,0,,,,24 years 87 days
6.0,25/03/2006,Bangladesh,Khan Shaheb Osman Ali Stadium,0*,17,17.00,1/42,2,95.00,1,1,,,,24 years 95 days
7.0,28/10/2007,Bermuda,Gymkhana Club Ground,0*,17,17.00,4/32,6,37.00,,1,,,,25 years 311 days
8.0,18/10/2009,Zimbabwe,Harare Sports Club,1,18,9.00,0/41,6,43.83,,1,,,,27 years 302 days
9.0,09/07/2010,Canada,Sportpark Thurlede,0*,18,9.00,1/30,7,41.86,,1,,,,28 years 201 days
10.0,10/07/2010,Canada,Sportpark Thurlede,16*,34,17.00,2/23,9,35.11,,1,,,,28 years 202 days
