0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,0,6,10,5.00,27.78,2,0
Bellerive Oval,1,1,0,0,0,0,15,15,15.00,68.18,0,0
Brisbane Cricket Ground,2,2,0,0,0,1,9,9,4.50,36.00,4,0
Darren Sammy National Cricket Stadium,3,2,2,0,0,0,42*,65,,132.65,1,1
Kensington Oval,3,3,1,0,0,0,38,59,29.50,73.75,4,0
Melbourne Cricket Ground,2,2,1,0,0,1,11*,11,11.00,78.57,3,0
Providence Stadium,1,1,0,0,0,0,19,19,19.00,126.67,1,1
Sir Vivian Richards Stadium,2,2,0,0,0,0,42,50,25.00,100.00,1,0
Sydney Cricket Ground,2,2,0,0,0,0,6,10,5.00,111.11,3,0
WACA Ground,1,1,0,0,0,0,49,49,49.00,104.26,1,1
Overall (10),19,18,4,0,0,2,49,297,21.21,85.59,20,3
