0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,1,31,1,0,1/31,31.00,48.00,3.88
AMI Stadium,18.0,0,105,0,0,,,,5.83
Arun Jaitley Stadium,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Basin Reserve,47.0,2,209,8,0,3/30,26.13,35.25,4.45
Brabourne Stadium,8.0,1,25,0,0,0/25,,,3.13
Brisbane Cricket Ground,10.0,1,52,1,0,1/52,52.00,60.00,5.20
Buffalo Park,10.0,0,52,2,0,2/52,26.00,30.00,5.20
Bulawayo Athletic Club,1.0,0,5,0,0,0/5,,,5.00
Carisbrook,10.0,0,36,0,0,0/36,,,3.60
County Ground (Chelmsford),10.0,1,30,0,0,0/30,,,3.00
County Ground (Derby),10.0,1,36,0,0,0/36,,,3.60
County Ground (Southampton),10.0,2,25,1,0,1/25,25.00,60.00,2.50
Eden Park,38.0,3,196,2,0,1/23,98.00,114.00,5.16
Edgbaston,14.0,1,64,0,0,0/20,,,4.57
Gaddafi Stadium,10.0,1,49,0,0,0/49,,,4.90
Gandhi Sports Complex Ground,6.0,1,17,1,0,1/17,17.00,36.00,2.83
Grange Cricket Club,10.0,3,16,1,0,1/16,16.00,60.00,1.60
Headingley,10.0,2,48,0,0,0/48,,,4.80
Iqbal Stadium,9.0,1,34,2,0,2/34,17.00,27.00,3.78
Keenan Stadium,10.0,0,56,2,0,2/56,28.00,30.00,5.60
MA Chidambaram Stadium,9.0,1,44,1,0,1/44,44.00,54.00,4.89
Madhavrao Scindia Cricket Ground,1.0,0,2,0,0,0/2,,,2.00
McLean Park,57.1,4,246,12,0,3/29,20.50,28.58,4.30
Melbourne Cricket Ground,13.0,0,80,2,0,2/50,40.00,39.00,6.15
Nehru Stadium (Guwahati),10.0,1,48,3,0,3/48,16.00,20.00,4.80
Nehru Stadium (Margao),8.0,1,25,0,0,0/25,,,3.13
Nehru Stadium (Pune),8.0,0,48,0,0,0/48,,,6.00
Old Trafford,5.0,0,34,0,0,0/34,,,6.80
Owen Delany Park,14.3,0,69,1,0,1/27,69.00,87.00,4.76
P Sara Oval,6.0,2,15,0,0,0/15,,,2.50
Queen's Park Oval,6.0,0,29,1,0,1/29,29.00,36.00,4.83
R Premadasa Stadium,26.4,0,118,4,0,3/13,29.50,40.00,4.43
Reliance Stadium,10.0,0,51,0,0,0/51,,,5.10
Sabina Park,6.0,0,46,0,0,0/46,,,7.67
Sardar Patel Stadium,7.0,1,26,3,0,3/26,8.67,14.00,3.71
Seddon Park,7.0,0,24,1,0,1/24,24.00,42.00,3.43
Sharjah Cricket Stadium,42.0,4,195,10,1,4/38,19.50,25.20,4.64
Sinhalese Sports Club Ground,15.0,0,95,0,0,,,,6.33
Sophia Gardens,8.0,1,30,0,0,0/30,,,3.75
Sydney Cricket Ground,10.0,0,56,0,0,0/56,,,5.60
Trent Bridge,10.0,1,57,1,0,1/57,57.00,60.00,5.70
Vidarbha Cricket Association Ground,5.0,0,35,0,0,0/35,,,7.00
WACA Ground,18.0,0,78,3,0,3/37,26.00,36.00,4.33
Westpac Stadium,8.0,0,35,0,0,0/35,,,4.38
Overall (44),569.2,37,2622,64,1,4/38,40.97,53.38,4.61
