0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,41.0,5,166,3,0,2/35,55.33,82.00,4.05
Aga Khan Sports Club Ground,10.0,2,31,2,0,2/31,15.50,30.00,3.10
AMI Stadium,28.1,1,147,6,0,3/55,24.50,28.17,5.22
Antigua Recreation Ground,7.0,0,26,1,0,1/26,26.00,42.00,3.71
Arbab Niaz Stadium,6.4,2,11,5,1,5/11,2.20,8.00,1.65
Arnos Vale Ground,18.0,0,77,2,0,2/27,38.50,54.00,4.28
Bangabandhu National Stadium,15.0,4,61,1,0,1/51,61.00,90.00,4.07
Barabati Stadium,10.0,1,30,0,0,0/30,,,3.00
Basin Reserve,22.0,2,79,2,0,2/43,39.50,66.00,3.59
Bellerive Oval,21.0,3,101,5,1,4/39,20.20,25.20,4.81
Boland Park,21.0,1,107,3,0,2/41,35.67,42.00,5.10
Bourda,10.0,0,54,1,0,1/54,54.00,60.00,5.40
Brabourne Stadium,7.0,2,27,1,0,1/27,27.00,42.00,3.86
Brisbane Cricket Ground,36.0,5,136,4,0,2/25,34.00,54.00,3.78
Buffalo Park,33.3,1,157,9,1,4/33,17.44,22.33,4.69
Carisbrook,23.0,2,118,6,0,3/38,19.67,23.00,5.13
County Ground (Northampton),9.0,1,36,2,0,2/36,18.00,27.00,4.00
"Cricket, Skating & Curling Club",51.0,3,236,5,0,2/51,47.20,61.20,4.63
Diamond Oval,10.0,1,68,0,0,,,,6.80
Eden Park,42.4,3,169,12,1,6/30,14.08,21.33,3.96
Edgbaston,15.0,0,85,3,0,2/31,28.33,30.00,5.67
Etihad Stadium,15.0,1,66,0,0,0/31,,,4.40
Gaddafi Stadium,96.4,5,444,14,1,4/26,31.71,41.43,4.59
Galle International Stadium,5.0,2,11,2,0,2/11,5.50,15.00,2.20
Gandhi Stadium,10.0,0,48,0,0,0/48,,,4.80
Gymkhana Club Ground,58.2,1,326,12,1,5/52,27.17,29.17,5.59
Harare Sports Club,31.1,2,162,4,0,3/31,40.50,46.75,5.20
Headingley,10.0,0,36,7,1,7/36,5.14,8.57,3.60
Ibn-e-Qasim Bagh Stadium,24.0,1,94,4,0,2/19,23.50,36.00,3.92
Iqbal Stadium,15.0,0,85,1,0,1/55,85.00,90.00,5.67
Jinnah Stadium (Gujwranwala),20.0,1,102,6,0,3/21,17.00,20.00,5.10
Jinnah Stadium (Sialkot),12.0,1,48,7,1,5/16,6.86,10.29,4.00
Kallang Ground,19.4,2,89,4,0,2/22,22.25,29.50,4.53
"KD Singh ""Babu"" Stadium",6.0,2,14,1,0,1/14,14.00,36.00,2.33
Kensington Oval,9.0,0,34,2,0,2/34,17.00,27.00,3.78
Kingsmead,60.0,1,312,15,2,5/25,20.80,24.00,5.20
Lord's,24.2,2,88,5,0,3/36,17.60,29.20,3.62
M Chinnaswamy Stadium,10.0,1,67,2,0,2/67,33.50,30.00,6.70
MA Aziz Stadium,10.0,2,33,0,0,0/33,,,3.30
McLean Park,16.0,0,63,2,0,1/27,31.50,48.00,3.94
Melbourne Cricket Ground,42.2,1,166,6,0,2/17,27.67,42.33,3.92
National Cricket Stadium (Grenada),20.0,1,87,1,0,1/43,87.00,120.00,4.35
National Cricket Stadium (Tangier),39.0,2,206,11,1,5/38,18.73,21.27,5.28
National Stadium (Karachi),81.0,4,424,15,1,5/52,28.27,32.40,5.23
Newlands,40.3,4,149,10,1,4/41,14.90,24.30,3.68
Niaz Stadium,15.0,1,63,2,0,2/21,31.50,45.00,4.20
Old Trafford,15.0,0,86,3,0,2/58,28.67,30.00,5.73
Padang Cricket Ground,25.0,1,142,6,1,4/62,23.67,25.00,5.68
Queen's Park Oval,26.0,5,115,2,0,1/39,57.50,78.00,4.42
Queens Sports Club,16.0,2,70,4,0,3/50,17.50,24.00,4.38
R Premadasa Stadium,40.0,2,202,4,0,3/33,50.50,60.00,5.05
Rawalpindi Cricket Stadium,54.0,1,267,11,0,2/35,24.27,29.45,4.94
Sabina Park,10.0,1,46,0,0,0/46,,,4.60
Sharjah Cricket Stadium,501.5,30,2300,114,9,6/26,20.18,26.41,4.58
Sinhalese Sports Club Ground,44.0,7,191,6,0,2/14,31.83,44.00,4.34
Sophia Gardens,7.0,0,41,0,0,0/41,,,5.86
Sports Stadium,8.0,2,13,2,0,2/13,6.50,24.00,1.63
St George's Park,17.0,2,77,7,1,4/32,11.00,14.57,4.53
SuperSport Park,28.4,0,194,6,0,2/50,32.33,28.67,6.77
Sydney Cricket Ground,77.0,5,356,14,1,4/43,25.43,33.00,4.62
Trent Bridge,29.0,1,181,12,2,6/59,15.08,14.50,6.24
Vidarbha Cricket Association Ground,6.0,1,40,2,0,2/40,20.00,18.00,6.67
WACA Ground,23.0,3,103,5,0,2/26,20.60,27.60,4.48
Wanderers Stadium,41.5,3,227,9,0,2/19,25.22,27.89,5.43
Westpac Stadium,10.0,1,43,1,0,1/43,43.00,60.00,4.30
Willowmoore Park,10.0,0,86,2,0,2/86,43.00,30.00,8.60
Overall (66),2116.2,143,9919,416,27,7/36,23.84,30.52,4.69
