0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,1449.0,103,5875,239,11,5/15,24.58,36.38,4.05
Second,1582.0,133,5937,263,12,5/16,22.57,36.09,3.75
Overall,3031.0,236,11812,502,23,5/15,23.53,36.23,3.90
