0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,73.0,3,326,7,0,3/38,46.57,62.57,4.47
AMI Stadium,35.4,0,152,6,1,4/32,25.33,35.67,4.26
Antigua Recreation Ground,6.0,1,22,0,0,0/22,,,3.67
Arbab Niaz Stadium,30.0,2,104,2,0,1/28,52.00,90.00,3.47
Arnos Vale Ground,17.3,4,62,5,1,4/18,12.40,21.00,3.54
Asgiriya Stadium,4.0,0,34,0,0,0/34,,,8.50
Bangabandhu National Stadium,49.5,0,210,12,0,3/55,17.50,24.92,4.21
Barabati Stadium,10.0,1,32,2,0,2/32,16.00,30.00,3.20
Basin Reserve,26.5,2,91,10,1,5/19,9.10,16.10,3.39
Bellerive Oval,55.5,10,160,11,0,3/13,14.55,30.45,2.87
Boland Park,15.5,3,48,6,0,3/24,8.00,15.83,3.03
Bourda,20.0,1,112,2,0,1/50,56.00,60.00,5.60
Brabourne Stadium,6.2,0,21,1,0,1/21,21.00,38.00,3.32
Brisbane Cricket Ground,88.4,3,395,11,0,3/27,35.91,48.36,4.45
Buffalo Park,25.1,0,84,8,1,5/16,10.50,18.88,3.34
Bugti Stadium,10.0,1,27,1,0,1/27,27.00,60.00,2.70
Carisbrook,25.4,3,80,4,0,3/18,20.00,38.50,3.12
County Ground (Bristol),10.0,3,37,0,0,0/37,,,3.70
County Ground (Derby),9.0,0,27,1,0,1/27,27.00,54.00,3.00
County Ground (Northampton),10.0,0,35,1,0,1/35,35.00,60.00,3.50
"Cricket, Skating & Curling Club",59.5,8,236,9,1,4/35,26.22,39.89,3.94
Diamond Oval,19.0,2,81,8,1,5/28,10.13,14.25,4.26
Eden Gardens,27.3,1,116,5,0,3/49,23.20,33.00,4.22
Eden Park,51.3,5,162,11,1,4/23,14.73,28.09,3.15
Edgbaston,27.3,4,104,0,0,0/20,,,3.78
Etihad Stadium,14.0,2,42,3,0,3/18,14.00,28.00,3.00
Gaddafi Stadium,140.1,8,621,23,1,4/33,27.00,36.57,4.43
Gandhi Stadium,9.3,1,38,2,0,2/38,19.00,28.50,4.00
Gymkhana Club Ground,56.4,2,297,13,0,3/30,22.85,26.15,5.24
Harare Sports Club,73.5,2,272,8,0,2/24,34.00,55.38,3.68
Headingley,9.5,1,40,4,1,4/40,10.00,14.75,4.07
Ibn-e-Qasim Bagh Stadium,20.0,3,83,1,0,1/26,83.00,120.00,4.15
Indira Priyadarshini Stadium,10.0,0,39,0,0,0/39,,,3.90
Iqbal Stadium,29.0,1,144,1,0,1/36,144.00,174.00,4.97
Jinnah Stadium (Gujwranwala),52.0,5,237,4,0,2/25,59.25,78.00,4.56
Jinnah Stadium (Sialkot),8.1,0,43,3,0,3/43,14.33,16.33,5.27
"KD Singh ""Babu"" Stadium",10.0,1,30,2,0,2/30,15.00,30.00,3.00
Keenan Stadium,18.3,1,97,4,0,3/34,24.25,27.75,5.24
Kennington Oval,17.0,1,83,1,0,1/60,83.00,102.00,4.88
