0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,99.0,13,440,14,1,4/35,31.43,42.43,4.44
Bangladesh,10.0,1,35,2,0,2/35,17.50,30.00,3.50
India,37.0,2,228,6,0,3/69,38.00,37.00,6.16
Namibia,8.0,2,28,0,0,0/28,,,3.50
Netherlands,10.0,4,19,0,0,0/19,,,1.90
New Zealand,41.3,4,191,9,0,3/35,21.22,27.67,4.60
Pakistan,56.0,5,228,6,0,2/37,38.00,56.00,4.07
South Africa,46.0,3,161,7,1,4/19,23.00,39.43,3.50
Sri Lanka,58.0,9,226,13,1,4/35,17.38,26.77,3.90
West Indies,30.0,3,156,3,0,1/30,52.00,60.00,5.20
Zimbabwe,94.0,20,253,9,0,2/24,28.11,62.67,2.69
Overall (11),489.3,66,1965,69,3,4/19,28.48,42.57,4.01
