0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Malaysia,1,1,0,0,1,0,50,50,50.00,51.55,0,0
Netherlands,1,1,0,0,0,0,19,19,19.00,57.58,0,1
,,,,,,,,,,,,
