0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,14.0,0,63,1,0,1/44,63.00,84.00,4.50
Bellerive Oval,10.0,0,36,1,0,1/36,36.00,60.00,3.60
Brisbane Cricket Ground,8.0,1,38,1,0,1/38,38.00,48.00,4.75
Darren Sammy National Cricket Stadium,28.0,1,110,2,0,1/35,55.00,84.00,3.93
Edgbaston,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Headingley,8.0,0,50,1,0,1/50,50.00,48.00,6.25
Kennington Oval,10.0,0,55,1,0,1/55,55.00,60.00,5.50
Kensington Oval,9.0,2,49,3,0,3/25,16.33,18.00,5.44
Lord's,16.0,2,57,2,0,1/28,28.50,48.00,3.56
Melbourne Cricket Ground,20.0,1,90,3,0,2/44,30.00,40.00,4.50
Old Trafford,10.0,0,39,1,0,1/39,39.00,60.00,3.90
Providence Stadium,10.0,1,31,2,0,2/31,15.50,30.00,3.10
R Premadasa Stadium,10.0,0,31,1,0,1/31,31.00,60.00,3.10
Sir Vivian Richards Stadium,17.0,0,93,0,0,0/45,,,5.47
Sydney Cricket Ground,12.0,0,79,1,0,1/64,79.00,72.00,6.58
The Rose Bowl,10.0,0,47,1,0,1/47,47.00,60.00,4.70
Trent Bridge,6.0,0,28,0,0,0/28,,,4.67
WACA Ground,10.0,2,35,2,0,2/35,17.50,30.00,3.50
Overall (18),218.0,10,980,24,0,3/25,40.83,54.50,4.50
