0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,05/09/1973,West Indies,Headingley,run out,8,18,44.44,,8,8.00,44.44
2,07/09/1973,West Indies,Kennington Oval,run out,3,7,42.86,,11,5.50,44.00
3,03/09/1974,Pakistan,Edgbaston,not out,26*,67,38.81,,37,18.50,40.22
4,08/03/1975,New Zealand,Carisbrook,not out,23*,48,47.92,,60,30.00,42.86
5,09/03/1975,New Zealand,Basin Reserve,did not bat,-,-,-,,60,30.00,42.86
6,30/12/1977,Pakistan,Jinnah Stadium (Sialkot),did not bat,-,-,-,,60,30.00,42.86
7,13/01/1978,Pakistan,Gaddafi Stadium,b Wasim Raja,12,25,48.00,,72,24.00,43.64
8,24/05/1978,Pakistan,Old Trafford,did not bat,-,-,-,,72,24.00,43.64
9,26/05/1978,Pakistan,Kennington Oval,did not bat,-,-,-,,72,24.00,43.64
10,15/07/1978,New Zealand,North Marine Road Ground,lbw b R J Hadlee,0,1,0.00,,72,18.00,43.37
11,17/07/1978,New Zealand,Old Trafford,did not bat,-,-,-,,72,18.00,43.37
12,09/06/1979,Australia,Lord's,did not bat,-,-,-,,72,18.00,43.37
13,13/06/1979,Canada,Old Trafford,did not bat,-,-,-,,72,18.00,43.37
14,16/06/1979,Pakistan,Headingley,not out,20*,59,33.90,,92,23.00,40.89
15,20/06/1979,New Zealand,Old Trafford,run out,12,25,48.00,,104,20.80,41.60
16,23/06/1979,West Indies,Lord's,c †D L Murray b J Garner,0,1,0.00,,104,17.33,41.43
17,27/01/1982,India,Barabati Stadium,not out,2*,2,100.00,,106,17.67,41.90
18,14/02/1982,Sri Lanka,Sinhalese Sports Club Ground,run out,3,5,60.00,,109,15.57,42.25
19,02/06/1982,India,Headingley,did not bat,-,-,-,,109,15.57,42.25
20,04/06/1982,India,Kennington Oval,not out,3*,8,37.50,,112,16.00,42.11
21,17/07/1982,Pakistan,Trent Bridge,did not bat,-,-,-,,112,16.00,42.11
22,19/07/1982,Pakistan,Old Trafford,not out,1*,3,33.33,,113,16.14,42.01
23,11/01/1983,Australia,Sydney Cricket Ground,lbw b G S Chappell,2,11,18.18,,115,14.38,41.07
24,13/01/1983,New Zealand,Melbourne Cricket Ground,not out,5*,10,50.00,,120,15.00,41.38
25,18/02/1984,New Zealand,AMI Stadium,run out,2,3,66.67,,122,13.56,41.64
26,22/02/1984,New Zealand,Basin Reserve,did not bat,-,-,-,,122,13.56,41.64
27,25/02/1984,New Zealand,Eden Park,run out,8,19,42.11,,130,13.00,41.67
No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,No. of Innings Played = 17,,
