0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,2,2,0,0,1,0,80,116,58.00,74.84,0,0
Australia,4,4,0,0,1,1,53,116,29.00,64.80,2,0
Bangladesh,2,2,0,1,1,0,100,183,91.50,89.27,0,0
England,5,5,2,1,0,0,151,278,92.67,86.60,0,0
Hong Kong,1,1,1,0,1,0,50*,50,,72.46,1,0
India,3,3,0,0,0,0,10,19,6.33,42.22,0,0
New Zealand,4,4,1,0,0,0,34,71,23.67,59.17,1,0
South Africa,6,6,0,1,2,0,101,315,52.50,80.77,2,0
Sri Lanka,4,4,1,1,0,0,100,178,59.33,76.39,0,0
West Indies,1,1,0,0,0,0,2,2,2.00,18.18,0,0
Zimbabwe,5,5,0,3,0,1,128,395,79.00,95.64,1,0
Overall (11),37,37,5,7,6,2,151,1723,53.84,80.48,7,0
