0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Asgiriya Stadium,1,1,0,0,0,0,8,8,8.00,44.44,2,0
R Premadasa Stadium,2,1,0,0,0,0,4,4,4.00,66.67,0,1
Tyronne Fernando Stadium,1,0,0,0,0,0,0,0,,,2,1
Overall (3),4,2,0,0,0,0,8,12,6.00,50.00,4,2
