0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,30.0,2,94,5,0,3/34,18.80,36.00,3.13
Ayub National Stadium,5.0,0,24,1,0,1/24,24.00,30.00,4.80
Bangabandhu National Stadium,23.0,1,86,3,0,2/25,28.67,46.00,3.74
Barabati Stadium,9.0,2,23,2,0,2/23,11.50,27.00,2.56
Captain Roop Singh Stadium,18.0,0,108,1,0,1/62,108.00,108.00,6.00
Eden Gardens,19.0,0,89,3,0,2/19,29.67,38.00,4.68
Gaddafi Stadium,8.0,1,24,1,0,1/24,24.00,48.00,3.00
Green Park,10.0,2,24,3,0,3/24,8.00,20.00,2.40
Indira Priyadarshini Stadium,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Jinnah Stadium (Gujwranwala),4.0,0,17,2,0,2/17,8.50,12.00,4.25
Keenan Stadium,10.0,0,45,1,0,1/45,45.00,60.00,4.50
Kennington Oval,11.0,1,31,1,0,1/31,31.00,66.00,2.82
Lal Bahadur Shastri Stadium,17.0,0,83,0,0,0/41,,,4.88
M Chinnaswamy Stadium,10.0,0,40,2,0,2/40,20.00,30.00,4.00
MA Aziz Stadium,9.0,6,9,1,0,1/9,9.00,54.00,1.00
MA Chidambaram Stadium,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Madhavrao Scindia Cricket Ground,10.0,0,49,0,0,0/49,,,4.90
Moti Bagh Stadium,10.0,1,38,1,0,1/38,38.00,60.00,3.80
Nahar Singh Stadium,9.1,0,55,0,0,0/55,,,6.00
National Stadium (Karachi),8.0,0,47,0,0,,,,5.88
Nehru Stadium (Guwahati),19.0,4,49,2,0,1/19,24.50,57.00,2.58
Nehru Stadium (Indore),19.0,2,59,2,0,1/28,29.50,57.00,3.11
Nehru Stadium (Pune),10.0,1,21,1,0,1/21,21.00,60.00,2.10
Old Trafford,11.0,0,55,0,0,0/55,,,5.00
Queen's Park Oval,9.0,0,62,1,0,1/62,62.00,54.00,6.89
Sardar Patel Stadium,20.0,3,61,1,0,1/32,61.00,120.00,3.05
Sawai Mansingh Stadium,10.0,0,42,0,0,0/42,,,4.20
Sharjah Cricket Stadium,107.0,6,364,17,1,4/22,21.41,37.76,3.40
Sher-I-Kashmir Stadium,10.0,0,50,0,0,0/50,,,5.00
University Stadium,9.0,0,42,1,0,1/42,42.00,54.00,4.67
Vidarbha Cricket Association Ground,28.0,1,134,6,0,3/40,22.33,28.00,4.79
Wankhede Stadium,30.0,0,144,6,0,3/21,24.00,30.00,4.80
Overall (32),522.1,33,2066,66,1,4/22,31.30,47.47,3.96
