0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bulawayo Athletic Club,9.3,1,33,1,0,1/2,33.00,57.00,3.47
Dubai International Cricket Stadium,16.4,0,90,1,0,1/41,90.00,100.00,5.40
Grange Cricket Club,13.0,0,109,3,0,2/37,36.33,26.00,8.38
ICC Global Cricket Academy,27.3,0,159,2,0,1/35,79.50,82.50,5.78
Mission Road,25.0,1,152,5,0,2/26,30.40,30.00,6.08
Queens Sports Club,10.0,0,41,2,0,2/41,20.50,30.00,4.10
Sheikh Zayed Stadium,7.4,0,34,1,0,1/34,34.00,46.00,4.43
Tony Ireland Stadium,12.0,0,62,1,0,1/47,62.00,72.00,5.17
Overall (8),121.2,2,680,16,0,2/26,42.50,45.50,5.60
