0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,11/02/1973,New Zealand,AMI Stadium,run out,4,17,23.53,,4,4.00,23.53
2,31/08/1974,England,Trent Bridge,did not bat,-,-,-,,4,4.00,23.53
3,03/09/1974,England,Edgbaston,did not bat,-,-,-,,4,4.00,23.53
4,07/06/1975,Australia,Headingley,c J R Thomson b M H N Walker,31,57,54.39,,35,17.50,47.30
5,11/06/1975,West Indies,Edgbaston,b A M E Roberts,58,57,101.75,,93,31.00,70.99
6,14/06/1975,Sri Lanka,Trent Bridge,c A R M Opatha b B Warnapura,2,6,33.33,,95,23.75,69.34
7,16/10/1976,New Zealand,Jinnah Stadium (Sialkot),b B L Cairns,8,16,50.00,,103,20.60,67.32
8,16/03/1977,West Indies,Albion Sports Complex,c R C Fredericks b C E H Croft,0,3,0.00,,103,17.17,66.03
9,23/12/1977,England,Zafar Ali (Sahiwal) Stadium,c D W Randall b I T Botham,36,38,94.74,,139,19.86,71.65
10,30/12/1977,England,Jinnah Stadium (Sialkot),b I T Botham,43,54,79.63,,182,22.75,73.39
11,13/01/1978,England,Gaddafi Stadium,c G Boycott b G A Cope,0,4,0.00,,182,20.22,72.22
12,24/05/1978,England,Old Trafford,lbw b R G D Willis,0,1,0.00,,182,18.20,71.94
13,26/05/1978,England,Kennington Oval,c sub b D Lloyd,44,60,73.33,,226,20.55,72.20
14,13/10/1978,India,Jinnah Stadium (Sialkot),did not bat,-,-,-,,226,20.55,72.20
15,13/06/1979,Australia,Trent Bridge,c J K Moss b A R Border,18,12,150.00,,244,20.33,75.08
16,16/06/1979,England,Headingley,lbw b C M Old,21,25,84.00,,265,20.38,75.71
17,21/11/1980,West Indies,National Stadium (Karachi),c M A Holding b I V A Richards,2,7,28.57,,267,19.07,74.79
18,05/12/1980,West Indies,Jinnah Stadium (Sialkot),not out,22*,24,91.67,,289,20.64,75.85
19,19/12/1980,West Indies,Gaddafi Stadium,not out,22*,35,62.86,,311,22.21,74.76
20,21/11/1981,West Indies,Melbourne Cricket Ground,not out,10*,10,100.00,,321,22.93,75.35
21,22/11/1981,Australia,Melbourne Cricket Ground,c W M Darling b G S Chappell,8,10,80.00,,329,21.93,75.46
22,05/12/1981,West Indies,Adelaide Oval,b J Garner,1,3,33.33,,330,20.63,75.17
23,06/12/1981,Australia,Adelaide Oval,c W M Darling b G F Lawson,2,15,13.33,,332,19.53,73.13
24,17/12/1981,Australia,Sydney Cricket Ground,not out,9*,9,100.00,,341,20.06,73.65
25,19/12/1981,West Indies,WACA Ground,c D L Haynes b I V A Richards,17,34,50.00,,358,19.89,72.03
26,09/01/1982,Australia,Melbourne Cricket Ground,not out,19*,23,82.61,,377,20.94,72.50
27,12/01/1982,West Indies,Sydney Cricket Ground,c A L Logie b A M E Roberts,33,61,54.10,,410,21.58,70.57
28,14/01/1982,Australia,Sydney Cricket Ground,b M F Malone,16,23,69.57,,426,21.30,70.53
29,16/01/1982,West Indies,Brisbane Cricket Ground,retired hurt,12*,29,41.38,,438,21.90,69.19
30,12/03/1982,Sri Lanka,National Stadium (Karachi),not out,0*,4,0.00,,438,21.90,68.76
31,31/03/1982,Sri Lanka,National Stadium (Karachi),not out,41*,33,124.24,,479,23.95,71.49
32,17/07/1982,England,Trent Bridge,c E E Hemmings b I T Botham,14,19,73.68,,493,23.48,71.55
33,19/07/1982,England,Old Trafford,c I T Botham b R G D Willis,60,61,98.36,,553,25.14,73.73
34,22/10/1982,Australia,National Stadium (Karachi),did not bat,-,-,-,,553,25.14,73.73
35,03/12/1982,India,Jinnah Stadium (Gujwranwala),did not bat,-,-,-,,553,25.14,73.73
36,17/12/1982,India,Ibn-e-Qasim Bagh Stadium,did not bat,-,-,-,,553,25.14,73.73
37,31/12/1982,India,Gaddafi Stadium,not out,1*,2,50.00,,554,25.18,73.67
38,21/01/1983,India,National Stadium (Karachi),did not bat,-,-,-,,554,25.18,73.67
39,13/06/1983,England,Lord's,c I T Botham b V J Marks,9,19,47.37,,563,24.48,73.02
40,18/06/1983,England,Old Trafford,c R G D Willis b V J Marks,15,24,62.50,,578,24.08,72.70
41,22/06/1983,West Indies,Kennington Oval,lbw b M D Marshall,0,3,0.00,,578,23.12,72.43
42,10/09/1983,India,Lal Bahadur Shastri Stadium,c Kapil Dev b B S Sandhu,0,4,0.00,,578,22.23,72.07
43,02/10/1983,India,Sawai Mansingh Stadium,run out,17,27,62.96,,595,22.04,71.77
44,25/01/1984,Australia,Sydney Cricket Ground,st R W Marsh b K C Wessels,32,32,100.00,,627,22.39,72.82
45,28/01/1984,West Indies,Adelaide Oval,c I V A Richards b H A Gomes,46,40,115.00,,673,23.21,74.69
46,30/01/1984,Australia,Adelaide Oval,c K J Hughes b K C Wessels,17,66,25.76,,690,23.00,71.35
47,09/03/1984,England,Gaddafi Stadium,did not bat,-,-,-,,690,23.00,71.35
48,26/03/1984,England,National Stadium (Karachi),c †G Fowler b M W Gatting,14,17,82.35,,704,22.71,71.54
49,12/01/1985,New Zealand,McLean Park,c †I D S Smith b E J Chatfield,30,68,44.12,,734,22.94,69.77
50,15/01/1985,New Zealand,Seddon Park,c J F Reid b J V Coney,15,56,26.79,,749,22.70,67.60
51,06/02/1985,New Zealand,AMI Stadium,c G P Howarth b E J Chatfield,12,22,54.55,,761,22.38,67.35
52,16/02/1985,New Zealand,Eden Park,c G P Howarth b J G Bracewell,0,12,0.00,,761,21.74,66.64
53,06/03/1985,West Indies,Melbourne Cricket Ground,did not bat,-,-,-,,761,21.74,66.64
54,10/03/1985,India,Melbourne Cricket Ground,not out,21*,26,80.77,,782,22.34,66.95
No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,No. of Innings Played = 45,,
