0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,1,1,0,0,0,0,37,37,37.00,112.12,0,0
Australia,16,16,1,1,1,2,147,385,25.67,88.71,4,0
Bangladesh,2,2,0,0,1,0,95,122,61.00,101.67,1,0
India,6,6,0,0,0,0,42,115,19.17,70.12,1,0
Ireland,3,2,0,0,1,0,55,87,43.50,117.57,2,0
New Zealand,7,7,0,0,4,0,67,282,40.29,105.62,4,0
Pakistan,10,10,0,2,0,0,171,407,40.70,100.74,5,0
Scotland,1,1,0,0,1,0,52,52,52.00,92.86,0,0
South Africa,8,8,0,1,5,0,112,469,58.63,90.54,2,0
Sri Lanka,9,8,1,1,0,3,133*,183,26.14,98.39,2,0
West Indies,7,6,1,1,1,0,110,280,56.00,103.32,6,0
Overall (11),70,67,3,6,14,5,171,2419,37.80,95.73,27,0
