0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Grange Cricket Club,1,1,0,0,1,0,74,74,74.00,94.87,2,0
Headingley,2,2,0,0,0,0,49,69,34.50,115.00,0,0
Kingsmead,1,1,0,0,0,0,23,23,23.00,88.46,0,0
National Stadium (Karachi),2,2,0,0,0,1,4,4,2.00,30.77,0,0
Newlands,1,1,0,0,0,0,9,9,9.00,60.00,1,0
R Premadasa Stadium,3,3,0,0,1,0,82,95,31.67,93.14,2,0
Rangiri Dambulla International Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Riverside Ground,2,2,0,1,0,0,104,134,67.00,101.52,0,0
St George's Park,1,1,0,0,0,0,29,29,29.00,107.41,0,0
SuperSport Park,1,1,0,0,0,0,10,10,10.00,111.11,1,0
Overall (10),15,15,0,1,2,2,104,447,29.80,96.34,6,0
